11745.15,12528.48,13.52,1,2019-12-09 6:00:14,1
11746.3,12529.04,13.43,1,2019-12-09 6:00:14,1
11747.46,12529.6,13.51,1,2019-12-09 6:00:14,1
11748.62,12530.16,13.49,1,2019-12-09 6:00:14,1
11749.78,12530.72,13.52,1,2019-12-09 6:00:14,1
11750.94,12531.28,13.52,1,2019-12-09 6:00:14,1
11752.1,12531.84,13.47,1,2019-12-09 6:00:15,1
11753.26,12532.4,13.49,1,2019-12-09 6:00:15,1
11754.42,12532.96,13.47,1,2019-12-09 6:00:15,1
11755.57,12533.51,13.45,1,2019-12-09 6:00:15,1
11756.73,12534.07,13.46,1,2019-12-09 6:00:15,1
11757.89,12534.63,13.49,1,2019-12-09 6:00:15,1
11759.05,12535.19,13.47,1,2019-12-09 6:00:15,1
11760.21,12535.75,13.49,1,2019-12-09 6:00:15,1
11761.36,12536.31,13.45,1,2019-12-09 6:00:15,1
11762.52,12536.87,13.52,1,2019-12-09 6:00:15,1
11763.68,12537.43,13.49,1,2019-12-09 6:00:16,1
11764.84,12537.98,13.48,1,2019-12-09 6:00:16,1
11766,12538.54,13.47,1,2019-12-09 6:00:16,1
11767.16,12539.1,13.48,1,2019-12-09 6:00:16,1
11768.31,12539.66,13.43,1,2019-12-09 6:00:16,1
11769.47,12540.21,13.43,1,2019-12-09 6:00:16,1
11770.63,12540.78,13.52,1,2019-12-09 6:00:16,1
11771.79,12541.34,13.51,1,2019-12-09 6:00:16,1
11772.95,12541.9,13.51,1,2019-12-09 6:00:16,1
11774.1,12542.45,13.44,1,2019-12-09 6:00:16,1
11775.26,12543.01,13.42,1,2019-12-09 6:00:17,1
11776.42,12543.57,13.54,1,2019-12-09 6:00:17,1
11777.58,12544.13,13.47,1,2019-12-09 6:00:17,1
11778.74,12544.69,13.54,1,2019-12-09 6:00:17,1
11779.9,12545.25,13.43,1,2019-12-09 6:00:17,1
11781.06,12545.81,13.5,1,2019-12-09 6:00:17,1
11782.22,12546.37,13.54,1,2019-12-09 6:00:17,1
11783.38,12546.93,13.48,1,2019-12-09 6:00:17,1
11784.54,12547.49,13.48,1,2019-12-09 6:00:17,1
11785.69,12548.04,13.45,1,2019-12-09 6:00:17,1
11786.85,12548.6,13.48,1,2019-12-09 6:00:18,1
11788.01,12549.16,13.5,1,2019-12-09 6:00:18,1
11789.17,12549.72,13.51,1,2019-12-09 6:00:18,1
11790.33,12550.28,13.52,1,2019-12-09 6:00:18,1
11791.49,12550.84,13.46,1,2019-12-09 6:00:18,1
11792.64,12551.4,13.42,1,2019-12-09 6:00:18,1
11793.77,12551.94,13.17,1,2019-12-09 6:00:18,1
11794.89,12552.42,12.72,1,2019-12-09 6:00:18,1
11796,12552.81,12.37,1,2019-12-09 6:00:18,1
11797.08,12553.19,11.92,1,2019-12-09 6:00:18,1
11798.11,12553.55,11.47,1,2019-12-09 6:00:19,1
11799.1,12553.9,11.02,1,2019-12-09 6:00:19,1
11800.05,12554.23,10.57,1,2019-12-09 6:00:19,1
11800.96,12554.55,10.12,1,2019-12-09 6:00:19,1
11801.83,12554.86,9.67,1,2019-12-09 6:00:19,1
11802.66,12555.15,9.22,1,2019-12-09 6:00:19,1
11803.45,12555.43,8.77,1,2019-12-09 6:00:19,1
11804.2,12555.69,8.32,1,2019-12-09 6:00:19,1
11809.47,12552.97,8.01,1,2019-12-09 6:00:19,1
11809.78,12552.34,8.05,1,2019-12-09 6:00:19,1
11810.09,12551.71,8,1,2019-12-09 6:00:20,1
11810.4,12551.07,8.05,1,2019-12-09 6:00:20,1
11810.71,12550.44,8,1,2019-12-09 6:00:20,1
11811.02,12549.8,8.11,1,2019-12-09 6:00:20,1
11811.33,12549.16,8.12,1,2019-12-09 6:00:20,1
11811.65,12548.52,8.1,1,2019-12-09 6:00:20,1
11811.96,12547.89,8.09,1,2019-12-09 6:00:20,1
11812.27,12547.25,8.03,1,2019-12-09 6:00:20,1
11812.58,12546.62,8.1,1,2019-12-09 6:00:20,1
11812.89,12545.98,8.05,1,2019-12-09 6:00:20,1
11813.2,12545.35,8.07,1,2019-12-09 6:00:21,1
11813.52,12544.71,8.09,1,2019-12-09 6:00:21,1
11813.83,12544.07,8.11,1,2019-12-09 6:00:21,1
11814.14,12543.44,8.01,1,2019-12-09 6:00:21,1
11814.45,12542.81,8,1,2019-12-09 6:00:21,1
11814.76,12542.18,8.05,1,2019-12-09 6:00:21,1
11815.07,12541.54,8.08,1,2019-12-09 6:00:21,1
11815.38,12540.9,8.07,1,2019-12-09 6:00:21,1
11815.69,12540.27,8,1,2019-12-09 6:00:21,1
11816,12539.64,8.01,1,2019-12-09 6:00:21,1
11816.31,12539.01,8.06,1,2019-12-09 6:00:22,1
