my time, msgCnt, SecMark, Lat, Lon
1575640657,201,48187,-334566016.000000,-706610240.000000
1575640657,202,48187,-334566048.000000,-706610368.000000
1575640658,203,48188,-334566048.000000,-706610496.000000
1575640658,204,48188,-334566080.000000,-706610624.000000
1575640658,205,48188,-334566080.000000,-706610752.000000
1575640658,206,48188,-334566080.000000,-706610752.000000
1575640658,207,48188,-334566112.000000,-706611072.000000
1575640659,208,48189,-334566112.000000,-706611264.000000
1575640659,209,48189,-334566144.000000,-706611392.000000
1575640659,210,48189,-334566144.000000,-706611584.000000
1575640659,211,48189,-334566144.000000,-706611776.000000
1575640659,212,48189,-334566176.000000,-706611968.000000
1575640660,213,48189,-334566176.000000,-706611968.000000
1575640660,214,48190,-334566208.000000,-706612352.000000
1575640660,215,48190,-334566240.000000,-706612544.000000
1575640660,216,48190,-334566272.000000,-706612736.000000
1575640660,217,48190,-334566304.000000,-706612928.000000
1575640661,218,48191,-334566336.000000,-706613120.000000
1575640661,219,48191,-334566336.000000,-706613120.000000
1575640661,220,48191,-334566400.000000,-706613568.000000
1575640661,221,48191,-334566400.000000,-706613760.000000
1575640661,222,48191,-334566432.000000,-706614016.000000
1575640662,223,48191,-334566432.000000,-706614016.000000
1575640662,224,48192,-334566496.000000,-706614400.000000
1575640662,225,48192,-334566528.000000,-706614656.000000
1575640662,226,48192,-334566496.000000,-706614848.000000
1575640662,227,48192,-334566496.000000,-706615040.000000
1575640663,228,48193,-334566528.000000,-706615296.000000
1575640663,229,48193,-334566528.000000,-706615488.000000
1575640663,230,48193,-334566528.000000,-706615488.000000
1575640663,231,48193,-334566592.000000,-706615872.000000
1575640663,0,48193,-334566624.000000,-706616128.000000
1575640664,1,48194,-334566656.000000,-706616320.000000
1575640664,2,48194,-334566688.000000,-706616384.000000
1575640664,3,48194,-334566688.000000,-706616576.000000
1575640664,5,48194,-334566720.000000,-706617024.000000
1575640665,6,48195,-334566784.000000,-706617280.000000
1575640665,7,48195,-334566784.000000,-706617536.000000
1575640665,8,48195,-334566816.000000,-706617728.000000
1575640665,9,48195,-334566848.000000,-706617920.000000
1575640665,10,48195,-334566880.000000,-706618112.000000
1575640666,11,48195,-334566912.000000,-706618176.000000
1575640666,12,48196,-334566944.000000,-706618432.000000
1575640666,13,48196,-334566976.000000,-706618624.000000
1575640666,14,48196,-334566976.000000,-706618752.000000
1575640666,15,48196,-334567008.000000,-706618880.000000
1575640667,16,48197,-334567040.000000,-706619072.000000
1575640667,17,48197,-334567040.000000,-706619264.000000
1575640667,18,48197,-334567072.000000,-706619392.000000
1575640667,19,48197,-334567072.000000,-706619648.000000
1575640667,20,48197,-334567072.000000,-706619776.000000
1575640668,21,48197,-334567072.000000,-706619776.000000
1575640668,22,48198,-334567072.000000,-706619904.000000
1575640668,23,48198,-334567136.000000,-706620160.000000
1575640668,24,48198,-334567136.000000,-706620288.000000
1575640668,25,48198,-334567168.000000,-706620480.000000
1575640669,26,48199,-334567168.000000,-706620544.000000
1575640669,27,48199,-334567200.000000,-706620672.000000
1575640669,28,48199,-334567200.000000,-706620736.000000
1575640669,29,48199,-334567200.000000,-706620864.000000
1575640669,30,48199,-334567168.000000,-706621056.000000
1575640670,31,48200,-334567168.000000,-706621184.000000
1575640670,32,48200,-334567200.000000,-706621248.000000
1575640670,33,48200,-334567200.000000,-706621376.000000
1575640670,34,48200,-334567200.000000,-706621440.000000
1575640670,35,48200,-334567232.000000,-706621504.000000
1575640671,36,48201,-334567200.000000,-706621632.000000
1575640671,37,48201,-334567200.000000,-706621760.000000
1575640671,38,48201,-334567232.000000,-706621824.000000
1575640671,39,48201,-334567232.000000,-706621888.000000
1575640671,40,48201,-334567232.000000,-706622016.000000
1575640672,41,48202,-334567232.000000,-706622144.000000
1575640672,42,48202,-334567232.000000,-706622272.000000
1575640672,43,48202,-334567232.000000,-706622336.000000
1575640672,44,48202,-334567232.000000,-706622400.000000
1575640672,45,48202,-334567232.000000,-706622528.000000
1575640673,46,48203,-334567264.000000,-706622656.000000
1575640673,47,48203,-334567296.000000,-706622848.000000
1575640673,48,48203,-334567296.000000,-706622976.000000
1575640673,49,48203,-334567328.000000,-706623104.000000
1575640673,50,48203,-334567328.000000,-706623232.000000
1575640674,51,48204,-334567360.000000,-706623360.000000
1575640674,52,48204,-334567360.000000,-706623488.000000
1575640674,53,48204,-334567392.000000,-706623616.000000
1575640674,54,48204,-334567392.000000,-706623616.000000
1575640674,55,48204,-334567424.000000,-706623872.000000
1575640675,56,48205,-334567424.000000,-706624000.000000
1575640675,57,48205,-334567456.000000,-706624128.000000
1575640675,58,48205,-334567456.000000,-706624256.000000
1575640675,59,48205,-334567456.000000,-706624320.000000
1575640675,60,48205,-334567488.000000,-706624448.000000
1575640676,61,48206,-334567488.000000,-706624576.000000
1575640676,62,48206,-334567520.000000,-706624640.000000
1575640676,63,48206,-334567520.000000,-706624704.000000
1575640676,64,48206,-334567520.000000,-706624832.000000
1575640676,65,48206,-334567520.000000,-706624896.000000
1575640677,66,48207,-334567552.000000,-706624960.000000
1575640677,67,48207,-334567552.000000,-706625024.000000
1575640677,68,48207,-334567552.000000,-706625088.000000
1575640677,69,48207,-334567584.000000,-706625088.000000
1575640677,70,48207,-334567584.000000,-706625152.000000
1575640678,71,48207,-334567584.000000,-706625152.000000
1575640678,72,48208,-334567616.000000,-706625152.000000
1575640678,73,48208,-334567616.000000,-706625216.000000
1575640678,74,48208,-334567616.000000,-706625216.000000
1575640678,75,48208,-334567616.000000,-706625216.000000
1575640679,76,48209,-334567616.000000,-706625216.000000
1575640679,77,48209,-334567616.000000,-706625280.000000
1575640679,78,48209,-334567584.000000,-706625280.000000
1575640679,79,48209,-334567552.000000,-706625344.000000
