my time, msgCnt, SecMark, Lat, Lon
1575640290,142,47820,-334566176.000000,-706605440.000000
1575640290,144,47820,-334566176.000000,-706605440.000000
1575640291,147,47821,-334566208.000000,-706605568.000000
1575640291,149,47821,-334566208.000000,-706605632.000000
1575640291,150,47821,-334566208.000000,-706605696.000000
1575640291,151,47821,-334566208.000000,-706605696.000000
1575640292,153,47822,-334566208.000000,-706605824.000000
1575640292,154,47822,-334566208.000000,-706605888.000000
1575640292,155,47822,-334566240.000000,-706605952.000000
1575640293,157,47822,-334566240.000000,-706606016.000000
1575640293,158,47823,-334566240.000000,-706606144.000000
1575640293,159,47823,-334566240.000000,-706606144.000000
1575640293,160,47823,-334566272.000000,-706606336.000000
1575640293,161,47823,-334566272.000000,-706606464.000000
1575640294,162,47823,-334566272.000000,-706606464.000000
1575640294,163,47824,-334566272.000000,-706606592.000000
1575640294,165,47824,-334566304.000000,-706606784.000000
1575640294,166,47824,-334566304.000000,-706606848.000000
1575640295,167,47825,-334566304.000000,-706606912.000000
1575640295,168,47825,-334566336.000000,-706607040.000000
1575640295,170,47825,-334566336.000000,-706607104.000000
1575640295,171,47825,-334566368.000000,-706607296.000000
1575640296,172,47826,-334566368.000000,-706607360.000000
1575640296,173,47826,-334566400.000000,-706607424.000000
1575640296,175,47826,-334566400.000000,-706607552.000000
1575640296,176,47826,-334566432.000000,-706607680.000000
1575640297,177,47827,-334566432.000000,-706607744.000000
1575640297,178,47827,-334566464.000000,-706607808.000000
1575640297,179,47827,-334566464.000000,-706607808.000000
1575640297,180,47827,-334566496.000000,-706607936.000000
1575640297,181,47827,-334566496.000000,-706608000.000000
1575640298,182,47828,-334566528.000000,-706608064.000000
1575640298,183,47828,-334566528.000000,-706608128.000000
1575640298,184,47828,-334566528.000000,-706608256.000000
1575640298,185,47828,-334566528.000000,-706608320.000000
1575640298,186,47828,-334566528.000000,-706608320.000000
1575640299,187,47829,-334566528.000000,-706608448.000000
1575640299,188,47829,-334566528.000000,-706608512.000000
1575640299,189,47829,-334566528.000000,-706608576.000000
1575640299,190,47829,-334566560.000000,-706608704.000000
1575640299,191,47829,-334566560.000000,-706608704.000000
1575640300,192,47830,-334566560.000000,-706608832.000000
1575640300,193,47830,-334566560.000000,-706608896.000000
1575640300,194,47830,-334566560.000000,-706608960.000000
1575640300,195,47830,-334566560.000000,-706609152.000000
1575640300,196,47830,-334566592.000000,-706609280.000000
1575640301,197,47831,-334566592.000000,-706609408.000000
1575640301,198,47831,-334566592.000000,-706609536.000000
1575640301,199,47831,-334566592.000000,-706609600.000000
1575640301,200,47831,-334566624.000000,-706609792.000000
1575640301,201,47831,-334566656.000000,-706609920.000000
1575640302,202,47832,-334566656.000000,-706610112.000000
1575640302,203,47832,-334566688.000000,-706610240.000000
1575640302,204,47832,-334566688.000000,-706610240.000000
1575640302,205,47832,-334566688.000000,-706610624.000000
1575640302,206,47832,-334566688.000000,-706610688.000000
1575640303,207,47833,-334566688.000000,-706610944.000000
1575640303,208,47833,-334566688.000000,-706611136.000000
1575640303,209,47833,-334566688.000000,-706611264.000000
1575640303,210,47833,-334566688.000000,-706611392.000000
1575640303,211,47833,-334566656.000000,-706611648.000000
1575640304,212,47834,-334566656.000000,-706611840.000000
1575640304,213,47834,-334566656.000000,-706612032.000000
1575640304,214,47834,-334566656.000000,-706612288.000000
1575640304,215,47834,-334566688.000000,-706612480.000000
1575640304,216,47834,-334566720.000000,-706612736.000000
1575640305,217,47835,-334566720.000000,-706612992.000000
1575640305,218,47835,-334566752.000000,-706613184.000000
1575640305,219,47835,-334566752.000000,-706613184.000000
1575640305,220,47835,-334566816.000000,-706613696.000000
1575640305,221,47835,-334566816.000000,-706613888.000000
1575640306,222,47836,-334566848.000000,-706614144.000000
1575640306,223,47836,-334566880.000000,-706614400.000000
1575640306,224,47836,-334566880.000000,-706614400.000000
1575640306,225,47836,-334566912.000000,-706614848.000000
1575640306,226,47836,-334566944.000000,-706615104.000000
1575640307,227,47837,-334566944.000000,-706615360.000000
1575640307,228,47837,-334566976.000000,-706615488.000000
1575640307,229,47837,-334566976.000000,-706615872.000000
1575640307,230,47837,-334567008.000000,-706616000.000000
1575640307,231,47837,-334567040.000000,-706616384.000000
1575640308,232,47838,-334567072.000000,-706616640.000000
1575640308,233,47838,-334567104.000000,-706616896.000000
1575640308,234,47838,-334567136.000000,-706617088.000000
1575640308,235,47838,-334567136.000000,-706617088.000000
1575640308,236,47838,-334567168.000000,-706617600.000000
1575640309,237,47839,-334567200.000000,-706617856.000000
1575640309,238,47839,-334567200.000000,-706618048.000000
1575640309,239,47839,-334567200.000000,-706618176.000000
1575640309,240,47839,-334567232.000000,-706618432.000000
1575640309,241,47839,-334567232.000000,-706618624.000000
1575640310,242,47840,-334567264.000000,-706618944.000000
1575640310,243,47840,-334567264.000000,-706619008.000000
1575640310,244,47840,-334567296.000000,-706619328.000000
1575640310,245,47840,-334567296.000000,-706619520.000000
1575640310,246,47840,-334567328.000000,-706619712.000000
1575640311,247,47841,-334567328.000000,-706619968.000000
1575640311,248,47841,-334567328.000000,-706619968.000000
1575640311,249,47841,-334567360.000000,-706620352.000000
1575640311,250,47841,-334567392.000000,-706620544.000000
1575640311,251,47842,-334567392.000000,-706620672.000000
1575640312,252,47842,-334567392.000000,-706620736.000000
1575640312,253,47842,-334567424.000000,-706620992.000000
1575640312,254,47842,-334567424.000000,-706621056.000000
1575640312,255,47842,-334567424.000000,-706621312.000000
1575640312,0,47843,-334567424.000000,-706621440.000000
1575640313,1,47843,-334567424.000000,-706621632.000000
1575640313,2,47843,-334567424.000000,-706621696.000000
1575640313,3,47843,-334567424.000000,-706621824.000000
