my time, msgCnt, SecMark, Lat, Lon
1575637697,1,45227,-334565952.000000,-706603008.000000
1575637697,2,45227,-334565952.000000,-706603008.000000
1575637698,3,45228,-334565952.000000,-706603008.000000
1575637698,7,45229,-334565984.000000,-706603008.000000
1575637699,8,45229,-334565984.000000,-706603008.000000
1575637699,9,45229,-334565984.000000,-706603008.000000
1575637699,11,45229,-334565984.000000,-706603008.000000
1575637699,12,45229,-334565984.000000,-706603008.000000
1575637700,13,45230,-334566016.000000,-706603008.000000
1575637700,14,45230,-334566016.000000,-706603008.000000
1575637700,15,45230,-334566016.000000,-706603008.000000
1575637700,16,45230,-334566016.000000,-706603008.000000
1575637700,17,45231,-334566016.000000,-706603008.000000
1575637701,18,45231,-334566016.000000,-706603008.000000
1575637701,19,45231,-334566016.000000,-706603008.000000
1575637701,20,45231,-334566016.000000,-706603008.000000
1575637701,21,45231,-334566016.000000,-706603008.000000
1575637702,23,45232,-334566048.000000,-706603008.000000
1575637702,24,45232,-334566048.000000,-706603008.000000
1575637702,25,45232,-334566048.000000,-706603008.000000
1575637702,26,45232,-334566048.000000,-706603008.000000
1575637703,27,45233,-334566048.000000,-706603008.000000
1575637703,28,45233,-334566048.000000,-706603008.000000
1575637703,29,45233,-334566048.000000,-706603008.000000
1575637703,30,45233,-334566048.000000,-706603008.000000
1575637703,31,45233,-334566048.000000,-706603008.000000
1575637704,32,45233,-334566048.000000,-706603008.000000
1575637704,33,45234,-334566048.000000,-706603008.000000
1575637704,34,45234,-334566048.000000,-706603008.000000
1575637704,36,45234,-334566080.000000,-706603008.000000
1575637705,37,45235,-334566080.000000,-706603008.000000
1575637705,39,45235,-334566080.000000,-706603008.000000
1575637705,40,45235,-334566080.000000,-706603008.000000
1575637705,41,45235,-334566080.000000,-706603008.000000
1575637706,42,45235,-334566080.000000,-706603008.000000
1575637706,43,45236,-334566080.000000,-706603008.000000
1575637706,44,45236,-334566080.000000,-706603008.000000
1575637706,45,45236,-334566080.000000,-706603008.000000
1575637706,46,45236,-334566080.000000,-706603008.000000
1575637707,47,45237,-334566080.000000,-706603008.000000
1575637707,48,45237,-334566080.000000,-706603008.000000
1575637707,49,45237,-334566080.000000,-706603008.000000
1575637707,50,45237,-334566080.000000,-706603008.000000
1575637707,51,45237,-334566080.000000,-706603008.000000
1575637708,52,45238,-334566080.000000,-706603008.000000
1575637708,53,45238,-334566112.000000,-706603008.000000
1575637708,54,45238,-334566112.000000,-706603008.000000
1575637708,55,45238,-334566112.000000,-706603008.000000
1575637708,56,45238,-334566112.000000,-706603008.000000
1575637709,57,45239,-334566112.000000,-706603072.000000
1575637709,58,45239,-334566112.000000,-706603072.000000
1575637709,59,45239,-334566112.000000,-706603072.000000
1575637709,60,45239,-334566112.000000,-706603136.000000
1575637709,61,45239,-334566112.000000,-706603136.000000
