my time, msgCnt, SecMark, Lat, Lon
1575638832,131,46362,-334565984.000000,-706605760.000000
1575638833,132,46363,-334565984.000000,-706605760.000000
1575638833,133,46363,-334565984.000000,-706605760.000000
1575638833,134,46363,-334565984.000000,-706605760.000000
1575638833,135,46363,-334565952.000000,-706605760.000000
1575638833,136,46363,-334565952.000000,-706605760.000000
1575638834,137,46364,-334565952.000000,-706605760.000000
1575638834,138,46364,-334565952.000000,-706605760.000000
1575638834,139,46364,-334565952.000000,-706605760.000000
1575638834,140,46364,-334565952.000000,-706605760.000000
1575638834,141,46364,-334565952.000000,-706605760.000000
1575638835,143,46365,-334565952.000000,-706605760.000000
1575638835,144,46365,-334565920.000000,-706605760.000000
1575638835,145,46365,-334565920.000000,-706605760.000000
1575638835,146,46365,-334565920.000000,-706605760.000000
1575638836,147,46366,-334565920.000000,-706605760.000000
1575638836,148,46366,-334565920.000000,-706605760.000000
1575638836,149,46366,-334565920.000000,-706605760.000000
1575638836,150,46366,-334565920.000000,-706605760.000000
1575638836,151,46366,-334565920.000000,-706605760.000000
1575638837,152,46367,-334565920.000000,-706605760.000000
1575638837,153,46367,-334565920.000000,-706605760.000000
1575638837,154,46367,-334565920.000000,-706605760.000000
1575638837,155,46367,-334565920.000000,-706605760.000000
1575638837,156,46367,-334565920.000000,-706605760.000000
1575638838,157,46368,-334565920.000000,-706605760.000000
1575638838,158,46368,-334565920.000000,-706605760.000000
1575638838,159,46368,-334565920.000000,-706605760.000000
1575638838,160,46368,-334565888.000000,-706605760.000000
1575638838,161,46368,-334565888.000000,-706605760.000000
1575638839,162,46369,-334565888.000000,-706605760.000000
1575638839,163,46369,-334565888.000000,-706605824.000000
1575638839,164,46369,-334565888.000000,-706605824.000000
1575638839,165,46369,-334565888.000000,-706605824.000000
1575638839,166,46369,-334565888.000000,-706605824.000000
1575638840,167,46370,-334565888.000000,-706605824.000000
1575638840,168,46370,-334565888.000000,-706605824.000000
1575638840,169,46370,-334565888.000000,-706605824.000000
1575638840,170,46370,-334565888.000000,-706605824.000000
1575638840,171,46370,-334565888.000000,-706605824.000000
1575638841,172,46371,-334565888.000000,-706605824.000000
1575638841,173,46371,-334565888.000000,-706605824.000000
1575638841,174,46371,-334565888.000000,-706605824.000000
