my time, msgCnt, SecMark, Lat, Lon
1575639442,163,46972,-334565920.000000,-706601472.000000
1575639443,164,46972,-334565920.000000,-706601472.000000
1575639443,165,46973,-334565920.000000,-706601536.000000
1575639443,166,46973,-334565920.000000,-706601536.000000
1575639443,167,46973,-334565920.000000,-706601536.000000
1575639444,173,46974,-334565952.000000,-706601536.000000
1575639445,174,46975,-334565952.000000,-706601536.000000
1575639445,175,46975,-334565952.000000,-706601536.000000
1575639445,177,46975,-334565952.000000,-706601536.000000
1575639446,179,46975,-334565952.000000,-706601600.000000
1575639446,180,46976,-334565952.000000,-706601600.000000
1575639446,182,46976,-334565984.000000,-706601600.000000
1575639446,183,46976,-334565984.000000,-706601600.000000
1575639447,184,46976,-334565984.000000,-706601600.000000
1575639447,185,46977,-334565984.000000,-706601600.000000
1575639447,186,46977,-334565984.000000,-706601600.000000
1575639447,187,46977,-334565984.000000,-706601600.000000
1575639447,188,46977,-334565984.000000,-706601664.000000
1575639448,189,46978,-334565984.000000,-706601664.000000
1575639448,190,46978,-334565984.000000,-706601664.000000
1575639448,191,46978,-334565984.000000,-706601664.000000
1575639448,192,46978,-334565984.000000,-706601664.000000
1575639448,193,46978,-334566016.000000,-706601664.000000
1575639449,194,46979,-334566016.000000,-706601664.000000
1575639449,196,46979,-334566016.000000,-706601664.000000
1575639449,197,46979,-334566016.000000,-706601664.000000
1575639449,198,46979,-334566016.000000,-706601728.000000
1575639450,200,46980,-334566016.000000,-706601728.000000
1575639450,202,46980,-334566016.000000,-706601728.000000
1575639450,203,46980,-334566016.000000,-706601728.000000
1575639451,204,46981,-334566016.000000,-706601728.000000
1575639451,206,46981,-334566016.000000,-706601728.000000
1575639451,207,46981,-334566016.000000,-706601792.000000
1575639451,208,46981,-334566016.000000,-706601792.000000
1575639452,209,46982,-334566016.000000,-706601792.000000
1575639452,210,46982,-334566016.000000,-706601792.000000
1575639452,211,46982,-334566016.000000,-706601792.000000
1575639452,213,46982,-334566016.000000,-706601792.000000
