my time, msgCnt, SecMark, Lat, Lon
1575638465,74,45995,-334565504.000000,-706602112.000000
1575638465,75,45995,-334565536.000000,-706602176.000000
1575638466,76,45996,-334565536.000000,-706602304.000000
1575638466,77,45996,-334565568.000000,-706602304.000000
1575638466,78,45996,-334565600.000000,-706602496.000000
1575638466,79,45996,-334565600.000000,-706602560.000000
1575638466,80,45996,-334565632.000000,-706602688.000000
1575638467,81,45997,-334565664.000000,-706602752.000000
1575638467,82,45997,-334565696.000000,-706602816.000000
1575638467,83,45997,-334565728.000000,-706602944.000000
1575638467,84,45997,-334565728.000000,-706603008.000000
1575638467,85,45997,-334565760.000000,-706603072.000000
1575638468,86,45998,-334565760.000000,-706603136.000000
1575638468,87,45998,-334565792.000000,-706603200.000000
1575638468,88,45998,-334565824.000000,-706603264.000000
1575638468,89,45998,-334565824.000000,-706603328.000000
1575638468,90,45998,-334565824.000000,-706603392.000000
1575638469,91,45999,-334565856.000000,-706603520.000000
1575638469,92,45999,-334565856.000000,-706603584.000000
1575638469,93,45999,-334565856.000000,-706603648.000000
1575638469,94,45999,-334565856.000000,-706603712.000000
1575638469,95,45999,-334565856.000000,-706603776.000000
1575638470,96,46000,-334565856.000000,-706603840.000000
1575638470,97,46000,-334565856.000000,-706603904.000000
1575638470,98,46000,-334565856.000000,-706604032.000000
1575638470,99,46000,-334565856.000000,-706604032.000000
1575638470,100,46000,-334565856.000000,-706604096.000000
1575638471,101,46001,-334565856.000000,-706604224.000000
1575638471,102,46001,-334565856.000000,-706604224.000000
1575638471,103,46001,-334565856.000000,-706604288.000000
1575638472,106,46002,-334565856.000000,-706604480.000000
1575638472,109,46002,-334565888.000000,-706604672.000000
1575638472,110,46002,-334565920.000000,-706604672.000000
1575638473,111,46003,-334565920.000000,-706604736.000000
1575638473,112,46003,-334565920.000000,-706604736.000000
1575638473,113,46003,-334565952.000000,-706604800.000000
1575638473,114,46003,-334565952.000000,-706604800.000000
1575638473,115,46003,-334565952.000000,-706604800.000000
1575638474,118,46004,-334565952.000000,-706604800.000000
1575638474,119,46004,-334565952.000000,-706604800.000000
1575638474,120,46004,-334565952.000000,-706604800.000000
1575638475,121,46005,-334565952.000000,-706604800.000000
1575638475,122,46005,-334565952.000000,-706604864.000000
1575638475,123,46005,-334565952.000000,-706604864.000000
1575638475,124,46005,-334565952.000000,-706604864.000000
1575638475,125,46005,-334565952.000000,-706604864.000000
1575638476,126,46006,-334565952.000000,-706604864.000000
1575638476,127,46006,-334565952.000000,-706604864.000000
1575638476,128,46006,-334565952.000000,-706604864.000000
1575638476,129,46006,-334565952.000000,-706604864.000000
1575638476,130,46006,-334565952.000000,-706604864.000000
1575638477,131,46007,-334565952.000000,-706604928.000000
1575638477,133,46007,-334565952.000000,-706604928.000000
1575638477,134,46007,-334565952.000000,-706604928.000000
1575638478,136,46008,-334565920.000000,-706604928.000000
1575638478,137,46008,-334565920.000000,-706604928.000000
1575638478,139,46008,-334565920.000000,-706604992.000000
1575638478,140,46008,-334565920.000000,-706604992.000000
1575638479,144,46009,-334565920.000000,-706604992.000000
1575638479,145,46010,-334565920.000000,-706605056.000000
1575638480,146,46010,-334565920.000000,-706605056.000000
1575638480,147,46010,-334565920.000000,-706605056.000000
1575638480,148,46010,-334565920.000000,-706605056.000000
1575638480,149,46010,-334565920.000000,-706605056.000000
1575638480,150,46011,-334565920.000000,-706605056.000000
1575638481,151,46011,-334565920.000000,-706605056.000000
1575638481,152,46011,-334565920.000000,-706605056.000000
1575638481,153,46011,-334565920.000000,-706605056.000000
1575638481,154,46011,-334565920.000000,-706605056.000000
1575638481,155,46012,-334565920.000000,-706605056.000000
1575638482,156,46012,-334565920.000000,-706605056.000000
1575638482,157,46012,-334565920.000000,-706605056.000000
1575638482,158,46012,-334565888.000000,-706605056.000000
1575638482,159,46012,-334565888.000000,-706605056.000000
1575638483,160,46013,-334565888.000000,-706605056.000000
1575638483,161,46013,-334565888.000000,-706605120.000000
1575638483,162,46013,-334565888.000000,-706605120.000000
1575638483,163,46013,-334565888.000000,-706605120.000000
1575638484,165,46014,-334565888.000000,-706605120.000000
1575638484,166,46014,-334565888.000000,-706605120.000000
1575638484,167,46014,-334565888.000000,-706605120.000000
1575638484,168,46014,-334565888.000000,-706605120.000000
1575638485,170,46015,-334565888.000000,-706605120.000000
1575638485,171,46015,-334565888.000000,-706605120.000000
1575638485,173,46015,-334565888.000000,-706605120.000000
1575638485,174,46015,-334565888.000000,-706605120.000000
1575638486,176,46016,-334565856.000000,-706605120.000000
1575638486,177,46016,-334565856.000000,-706605120.000000
1575638486,178,46016,-334565856.000000,-706605120.000000
1575638486,179,46016,-334565856.000000,-706605120.000000
1575638487,180,46017,-334565856.000000,-706605120.000000
1575638487,181,46017,-334565856.000000,-706605120.000000
1575638487,182,46017,-334565856.000000,-706605120.000000
1575638487,183,46017,-334565856.000000,-706605120.000000
1575638487,184,46017,-334565856.000000,-706605184.000000
1575638488,185,46018,-334565856.000000,-706605184.000000
1575638488,186,46018,-334565856.000000,-706605184.000000
1575638488,187,46018,-334565856.000000,-706605248.000000
1575638488,188,46018,-334565856.000000,-706605248.000000
1575638488,189,46018,-334565856.000000,-706605248.000000
1575638489,190,46019,-334565856.000000,-706605312.000000
1575638489,191,46019,-334565856.000000,-706605376.000000
1575638489,192,46019,-334565856.000000,-706605376.000000
1575638489,193,46019,-334565856.000000,-706605440.000000
1575638489,194,46019,-334565856.000000,-706605440.000000
1575638490,195,46019,-334565888.000000,-706605504.000000
1575638490,196,46020,-334565888.000000,-706605568.000000
1575638490,197,46020,-334565888.000000,-706605632.000000
1575638490,198,46020,-334565888.000000,-706605632.000000
1575638490,199,46020,-334565888.000000,-706605696.000000
1575638491,200,46020,-334565888.000000,-706605760.000000
1575638491,201,46021,-334565888.000000,-706605760.000000
1575638491,202,46021,-334565920.000000,-706605888.000000
1575638491,203,46021,-334565920.000000,-706605888.000000
1575638491,204,46021,-334565920.000000,-706606016.000000
1575638492,205,46022,-334565952.000000,-706606080.000000
1575638492,206,46022,-334565952.000000,-706606144.000000
1575638492,207,46022,-334565952.000000,-706606272.000000
1575638492,208,46022,-334565952.000000,-706606272.000000
1575638492,209,46022,-334565984.000000,-706606400.000000
1575638493,210,46023,-334565984.000000,-706606528.000000
1575638493,211,46023,-334565984.000000,-706606528.000000
1575638493,212,46023,-334565984.000000,-706606656.000000
1575638493,213,46023,-334565984.000000,-706606784.000000
1575638493,214,46023,-334566016.000000,-706606784.000000
1575638494,215,46024,-334566016.000000,-706606912.000000
1575638494,216,46024,-334566016.000000,-706606976.000000
1575638494,217,46024,-334566048.000000,-706607104.000000
1575638494,218,46024,-334566048.000000,-706607168.000000
1575638494,219,46024,-334566080.000000,-706607296.000000
1575638495,220,46025,-334566080.000000,-706607360.000000
1575638495,221,46025,-334566080.000000,-706607424.000000
1575638495,222,46025,-334566080.000000,-706607552.000000
1575638495,223,46025,-334566112.000000,-706607616.000000
1575638495,224,46025,-334566112.000000,-706607680.000000
1575638496,225,46026,-334566144.000000,-706607744.000000
1575638496,226,46026,-334566144.000000,-706607872.000000
1575638496,227,46026,-334566144.000000,-706607872.000000
1575638496,228,46026,-334566144.000000,-706608000.000000
1575638496,229,46026,-334566144.000000,-706608128.000000
1575638497,230,46026,-334566144.000000,-706608128.000000
1575638497,231,46027,-334566176.000000,-706608256.000000
1575638497,232,46027,-334566176.000000,-706608320.000000
1575638497,233,46027,-334566208.000000,-706608384.000000
1575638497,234,46027,-334566208.000000,-706608448.000000
1575638498,235,46027,-334566208.000000,-706608448.000000
1575638498,236,46028,-334566240.000000,-706608640.000000
1575638498,237,46028,-334566240.000000,-706608768.000000
1575638498,238,46028,-334566240.000000,-706608832.000000
1575638498,239,46028,-334566272.000000,-706608960.000000
1575638499,240,46028,-334566272.000000,-706608960.000000
1575638499,241,46029,-334566272.000000,-706609280.000000
1575638499,242,46029,-334566272.000000,-706609280.000000
1575638499,243,46029,-334566304.000000,-706609472.000000
1575638499,244,46029,-334566304.000000,-706609600.000000
1575638500,245,46030,-334566336.000000,-706609664.000000
1575638500,246,46030,-334566336.000000,-706609792.000000
1575638500,247,46030,-334566336.000000,-706609856.000000
1575638500,248,46030,-334566336.000000,-706609984.000000
1575638500,249,46030,-334566368.000000,-706610048.000000
1575638501,250,46031,-334566368.000000,-706610176.000000
1575638501,251,46031,-334566368.000000,-706610240.000000
1575638501,252,46031,-334566400.000000,-706610368.000000
1575638501,253,46031,-334566400.000000,-706610496.000000
1575638501,254,46031,-334566432.000000,-706610496.000000
1575638502,255,46032,-334566432.000000,-706610688.000000
1575638502,0,46032,-334566432.000000,-706610688.000000
1575638502,1,46032,-334566432.000000,-706610880.000000
1575638502,2,46032,-334566464.000000,-706611008.000000
1575638502,3,46032,-334566464.000000,-706611008.000000
1575638503,4,46033,-334566496.000000,-706611200.000000
1575638503,5,46033,-334566496.000000,-706611328.000000
1575638503,6,46033,-334566528.000000,-706611456.000000
1575638503,7,46033,-334566528.000000,-706611584.000000
1575638503,8,46033,-334566560.000000,-706611712.000000
1575638504,9,46034,-334566560.000000,-706611904.000000
1575638504,10,46034,-334566560.000000,-706612032.000000
1575638504,11,46034,-334566560.000000,-706612160.000000
1575638504,12,46034,-334566560.000000,-706612352.000000
1575638504,13,46034,-334566560.000000,-706612480.000000
1575638505,14,46035,-334566560.000000,-706612672.000000
1575638505,15,46035,-334566592.000000,-706612864.000000
1575638505,16,46035,-334566592.000000,-706612928.000000
1575638505,17,46035,-334566624.000000,-706613120.000000
1575638505,18,46035,-334566656.000000,-706613376.000000
1575638506,19,46036,-334566656.000000,-706613568.000000
1575638506,20,46036,-334566688.000000,-706613760.000000
1575638506,21,46036,-334566688.000000,-706613824.000000
1575638506,22,46036,-334566720.000000,-706614144.000000
1575638506,23,46036,-334566752.000000,-706614336.000000
1575638507,24,46037,-334566784.000000,-706614528.000000
1575638507,25,46037,-334566784.000000,-706614720.000000
1575638507,26,46037,-334566816.000000,-706614976.000000
1575638507,27,46037,-334566816.000000,-706615040.000000
1575638507,28,46037,-334566848.000000,-706615296.000000
1575638508,29,46038,-334566880.000000,-706615616.000000
1575638508,30,46038,-334566912.000000,-706615872.000000
1575638508,31,46038,-334566912.000000,-706615936.000000
1575638508,32,46038,-334566976.000000,-706616320.000000
1575638508,33,46038,-334566976.000000,-706616448.000000
1575638509,34,46039,-334567008.000000,-706616640.000000
1575638509,35,46039,-334567008.000000,-706616896.000000
1575638509,36,46039,-334567008.000000,-706617216.000000
1575638509,37,46039,-334567008.000000,-706617408.000000
1575638509,38,46039,-334567040.000000,-706617664.000000
1575638510,39,46040,-334567072.000000,-706617856.000000
1575638510,40,46040,-334567104.000000,-706618112.000000
1575638510,41,46040,-334567104.000000,-706618304.000000
1575638510,42,46040,-334567104.000000,-706618304.000000
1575638510,43,46040,-334567136.000000,-706618688.000000
1575638511,44,46041,-334567136.000000,-706618816.000000
1575638511,45,46041,-334567168.000000,-706619072.000000
1575638511,46,46041,-334567200.000000,-706619264.000000
1575638511,47,46041,-334567200.000000,-706619328.000000
1575638511,48,46041,-334567200.000000,-706619584.000000
1575638512,49,46042,-334567200.000000,-706619648.000000
1575638512,50,46042,-334567136.000000,-706619840.000000
1575638512,51,46042,-334567104.000000,-706619904.000000
1575638512,52,46042,-334567072.000000,-706619968.000000
1575638512,53,46042,-334567040.000000,-706620096.000000
1575638513,54,46043,-334566944.000000,-706620224.000000
1575638513,55,46043,-334566944.000000,-706620224.000000
1575638513,56,46043,-334566880.000000,-706620288.000000
1575638513,57,46043,-334566816.000000,-706620288.000000
1575638513,58,46044,-334566784.000000,-706620288.000000
1575638514,59,46044,-334566752.000000,-706620288.000000
1575638514,60,46044,-334566624.000000,-706620288.000000
1575638514,61,46044,-334566560.000000,-706620288.000000
1575638514,62,46044,-334566464.000000,-706620352.000000
1575638514,63,46045,-334566368.000000,-706620352.000000
1575638515,64,46045,-334566272.000000,-706620352.000000
1575638515,65,46045,-334566144.000000,-706620352.000000
1575638515,66,46045,-334566112.000000,-706620352.000000
1575638515,67,46045,-334565920.000000,-706620416.000000
1575638516,69,46046,-334565664.000000,-706620480.000000
1575638516,70,46046,-334565536.000000,-706620544.000000
1575638516,71,46046,-334565440.000000,-706620544.000000
1575638516,72,46046,-334565248.000000,-706620608.000000
1575638517,74,46047,-334564960.000000,-706620672.000000
1575638517,75,46047,-334564832.000000,-706620736.000000
1575638517,77,46047,-334564608.000000,-706620736.000000
1575638518,78,46048,-334564384.000000,-706620800.000000
1575638520,90,46050,-334562656.000000,-706620992.000000
