11848.9,12480.24,8.08,97788_395_0,08-11-18 6:46,1
11848.58,12480.88,8.02,97788_395_0,08-11-18 6:46,1
11848.25,12481.52,8.04,97788_395_0,08-11-18 6:46,1
11847.93,12482.16,7.98,97788_395_0,08-11-18 6:46,1
11843.28,12491.52,7.98,97788_395_0,08-11-18 6:46,1
11842.97,12492.15,7.99,97788_395_0,08-11-18 6:46,1
11842.66,12492.78,8.01,97788_395_0,08-11-18 6:46,1
11842.35,12493.41,7.99,97788_395_0,08-11-18 6:46,1
11842.04,12494.04,7.97,97788_395_0,08-11-18 6:46,1
11841.73,12494.67,8.02,97788_395_0,08-11-18 6:46,1
11841.42,12495.3,7.98,97788_395_0,08-11-18 6:46,1
11841.11,12495.93,8.06,97788_395_0,08-11-18 6:46,1
11840.8,12496.56,7.99,97788_395_0,08-11-18 6:46,1
11840.5,12497.19,7.98,97788_395_0,08-11-18 6:46,1
11840.19,12497.82,7.98,97788_395_0,08-11-18 6:46,1
11839.88,12498.45,8.03,97788_395_0,08-11-18 6:46,1
11839.57,12499.08,7.99,97788_395_0,08-11-18 6:46,1
11839.26,12499.71,7.99,97788_395_0,08-11-18 6:46,1
11838.95,12500.34,7.98,97788_395_0,08-11-18 6:46,1
11838.64,12500.97,8.08,97788_395_0,08-11-18 6:46,1
11838.33,12501.61,8.07,97788_395_0,08-11-18 6:46,1
11838.02,12502.24,7.99,97788_395_0,08-11-18 6:46,1
11837.71,12502.86,7.97,97788_395_0,08-11-18 6:46,1
11837.4,12503.49,8,97788_395_0,08-11-18 6:46,1
11837.1,12504.12,8,97788_395_0,08-11-18 6:46,1
11836.78,12504.76,8.08,97788_395_0,08-11-18 6:46,1
11836.47,12505.39,8.01,97788_395_0,08-11-18 6:46,1
11836.17,12506.02,8,97788_395_0,08-11-18 6:46,1
11835.86,12506.65,8.02,97788_395_0,08-11-18 6:46,1
11835.55,12507.28,7.97,97788_395_0,08-11-18 6:46,1
11835.24,12507.91,8.01,97788_395_0,08-11-18 6:46,1
11834.93,12508.54,7.96,97788_395_0,08-11-18 6:46,1
11834.62,12509.17,8.03,97788_395_0,08-11-18 6:46,1
11834.31,12509.8,8.03,97788_395_0,08-11-18 6:46,1
11834,12510.44,8.06,97788_395_0,08-11-18 6:46,1
11833.69,12511.07,8.06,97788_395_0,08-11-18 6:46,1
11833.38,12511.7,8.02,97788_395_0,08-11-18 6:46,1
11833.07,12512.33,8,97788_395_0,08-11-18 6:46,1
11832.76,12512.96,7.99,97788_395_0,08-11-18 6:46,1
11832.45,12513.6,8.07,97788_395_0,08-11-18 6:46,1
11832.14,12514.23,7.99,97788_395_0,08-11-18 6:46,1
11831.83,12514.86,8.08,97788_395_0,08-11-18 6:46,1
11831.52,12515.49,7.96,97788_395_0,08-11-18 6:46,1
11831.21,12516.12,7.99,97788_395_0,08-11-18 6:46,1
11830.91,12516.75,7.96,97788_395_0,08-11-18 6:46,1
11830.6,12517.38,8.04,97788_395_0,08-11-18 6:46,1
11830.29,12518.01,8.01,97788_395_0,08-11-18 6:46,1
11829.98,12518.64,8,97788_395_0,08-11-18 6:46,1
11829.67,12519.28,8.09,97788_395_0,08-11-18 6:46,1
11829.36,12519.9,7.99,97788_395_0,08-11-18 6:46,1
11829.05,12520.54,8.06,97788_395_0,08-11-18 6:46,1
11828.74,12521.17,8.02,97788_395_0,08-11-18 6:46,1
11828.43,12521.8,8,97788_395_0,08-11-18 6:46,1
11828.12,12522.43,8.05,97788_395_0,08-11-18 6:46,1
11827.81,12523.06,7.97,97788_395_0,08-11-18 6:46,1
11827.5,12523.69,7.98,97788_395_0,08-11-18 6:46,1
11827.19,12524.33,8.07,97788_395_0,08-11-18 6:46,1
11826.88,12524.95,7.97,97788_395_0,08-11-18 6:46,1
11826.57,12525.59,8.06,97788_395_0,08-11-18 6:46,1
11826.26,12526.22,7.97,97788_395_0,08-11-18 6:46,1
11825.95,12526.85,8.07,97788_395_0,08-11-18 6:46,1
11825.64,12527.48,8.01,97788_395_0,08-11-18 6:46,1
11825.33,12528.11,7.96,97788_395_0,08-11-18 6:46,1
11825.02,12528.74,8.07,97788_395_0,08-11-18 6:46,1
11824.72,12529.37,7.96,97788_395_0,08-11-18 6:46,1
11824.4,12530.01,8.08,97788_395_0,08-11-18 6:46,1
11824.09,12530.64,8.02,97788_395_0,08-11-18 6:46,1
11823.78,12531.27,8.05,97788_395_0,08-11-18 6:46,1
11823.47,12531.91,8.06,97788_395_0,08-11-18 6:46,1
11823.16,12532.54,8.02,97788_395_0,08-11-18 6:46,1
11822.85,12533.17,7.97,97788_395_0,08-11-18 6:46,1
11822.55,12533.8,8,97788_395_0,08-11-18 6:46,1
11822.24,12534.42,7.97,97788_395_0,08-11-18 6:46,1
11821.93,12535.06,8.04,97788_395_0,08-11-18 6:46,1
11821.62,12535.69,8.04,97788_395_0,08-11-18 6:46,1
11821.31,12536.32,8.05,97788_395_0,08-11-18 6:46,1
11821,12536.95,8.02,97788_395_0,08-11-18 6:46,1
11820.69,12537.59,8.04,97788_395_0,08-11-18 6:46,1
11820.37,12538.22,8.06,97788_395_0,08-11-18 6:46,1
11820.06,12538.85,8.04,97788_395_0,08-11-18 6:46,1
11819.75,12539.49,8.04,97788_395_0,08-11-18 6:46,1
11819.44,12540.12,8,97788_395_0,08-11-18 6:46,1
11819.14,12540.75,7.99,97788_395_0,08-11-18 6:46,1
11818.83,12541.38,8.02,97788_395_0,08-11-18 6:46,1
11818.52,12542.01,7.99,97788_395_0,08-11-18 6:46,1
11818.21,12542.64,8.08,97788_395_0,08-11-18 6:46,1
11817.9,12543.27,7.99,97788_395_0,08-11-18 6:46,1
11817.59,12543.91,8.04,97788_395_0,08-11-18 6:46,1
11817.29,12544.51,7.69,97788_395_0,08-11-18 6:46,1
11817.01,12545.09,7.36,97788_395_0,08-11-18 6:46,1
11816.73,12545.65,7.1,97788_395_0,08-11-18 6:46,1
11816.47,12546.19,6.86,97788_395_0,08-11-18 6:46,1
11816.21,12546.71,6.59,97788_395_0,08-11-18 6:46,1
11815.97,12547.2,6.26,97788_395_0,08-11-18 6:46,1
11815.74,12547.67,5.95,97788_395_0,08-11-18 6:46,1
11815.52,12548.12,5.75,97788_395_0,08-11-18 6:46,1
11815.31,12548.55,5.44,97788_395_0,08-11-18 6:46,1
11815.1,12548.97,5.28,97788_395_0,08-11-18 6:46,1
11814.91,12549.36,4.96,97788_395_0,08-11-18 6:46,1
11814.73,12549.73,4.69,97788_395_0,08-11-18 6:46,1
11814.56,12550.08,4.52,97788_395_0,08-11-18 6:46,1
11814.39,12550.42,4.27,97788_395_0,08-11-18 6:46,1
11814.24,12550.74,4.02,97788_395_0,08-11-18 6:46,1
11814.09,12551.04,3.83,97788_395_0,08-11-18 6:46,1
11813.95,12551.32,3.63,97788_395_0,08-11-18 6:46,1
11813.82,12551.59,3.4,97788_395_0,08-11-18 6:46,1
11813.68,12551.88,3.66,97788_395_0,08-11-18 6:46,1
11813.53,12552.19,3.92,97788_395_0,08-11-18 6:46,1
11813.36,12552.52,4.18,97788_395_0,08-11-18 6:46,1
11813.19,12552.87,4.44,97788_395_0,08-11-18 6:46,1
11813.01,12553.24,4.7,97788_395_0,08-11-18 6:46,1
11812.82,12553.63,4.96,97788_395_0,08-11-18 6:46,1
11812.62,12554.04,5.22,97788_395_0,08-11-18 6:46,1
11812.4,12554.47,5.48,97788_395_0,08-11-18 6:46,1
11812.18,12554.92,5.74,97788_395_0,08-11-18 6:46,1
11814.2,12559.22,5.97,97788_395_0,08-11-18 6:46,1
11814.74,12559.42,6.15,97788_395_0,08-11-18 6:46,1
11815.3,12559.62,6.4,97788_395_0,08-11-18 6:46,1
11815.88,12559.83,6.61,97788_395_0,08-11-18 6:46,1
11816.48,12560.04,6.81,97788_395_0,08-11-18 6:46,1
11817.1,12560.26,7.02,97788_395_0,08-11-18 6:46,1
11817.73,12560.49,7.2,97788_395_0,08-11-18 6:46,1
11818.38,12560.72,7.41,97788_395_0,08-11-18 6:46,1
11819.05,12560.96,7.62,97788_395_0,08-11-18 6:46,1
11819.73,12561.2,7.83,97788_395_0,08-11-18 6:46,1
11820.43,12561.45,7.99,97788_395_0,08-11-18 6:46,1
11821.15,12561.71,8.21,97788_395_0,08-11-18 6:46,1
11821.89,12561.98,8.42,97788_395_0,08-11-18 6:46,1
11822.64,12562.26,8.6,97788_395_0,08-11-18 6:46,1
11823.4,12562.58,8.83,97788_395_0,08-11-18 6:46,1
11824.18,12562.91,9.08,97788_395_0,08-11-18 6:46,1
11824.98,12563.24,9.31,97788_395_0,08-11-18 6:46,1
11825.79,12563.58,9.47,97788_395_0,08-11-18 6:46,1
11826.63,12563.93,9.72,97788_395_0,08-11-18 6:46,1
11827.48,12564.28,9.86,97788_395_0,08-11-18 6:46,1
11828.35,12564.64,10.11,97788_395_0,08-11-18 6:46,1
11829.23,12565.01,10.29,97788_395_0,08-11-18 6:46,1
11830.13,12565.39,10.42,97788_395_0,08-11-18 6:46,1
11831.03,12565.76,10.55,97788_395_0,08-11-18 6:46,1
11831.96,12566.15,10.78,97788_395_0,08-11-18 6:46,1
11832.91,12566.54,10.99,97788_395_0,08-11-18 6:46,1
11833.87,12566.95,11.23,97788_395_0,08-11-18 6:46,1
11834.86,12567.36,11.44,97788_395_0,08-11-18 6:46,1
11835.86,12567.77,11.66,97788_395_0,08-11-18 6:46,1
11836.88,12568.2,11.86,97788_395_0,08-11-18 6:46,1
11837.92,12568.63,12.09,97788_395_0,08-11-18 6:46,1
11838.97,12569.09,12.34,97788_395_0,08-11-18 6:46,1
11840.03,12569.59,12.54,97788_395_0,08-11-18 6:46,1
11841.1,12570.09,12.68,97788_395_0,08-11-18 6:46,1
11842.18,12570.6,12.91,97788_395_0,08-11-18 6:46,1
11843.29,12571.12,13.12,97788_395_0,08-11-18 6:46,1
11844.41,12571.65,13.26,97788_395_0,08-11-18 6:46,1
11845.54,12572.18,13.38,97788_395_0,08-11-18 6:46,1
11846.67,12572.71,13.41,97788_395_0,08-11-18 6:46,1
11847.8,12573.24,13.43,97788_395_0,08-11-18 6:46,1
11848.93,12573.77,13.44,97788_395_0,08-11-18 6:46,1
11850.06,12574.31,13.43,97788_395_0,08-11-18 6:46,1
11851.2,12574.84,13.44,97788_395_0,08-11-18 6:46,1
11852.33,12575.37,13.4,97788_395_0,08-11-18 6:46,1
11853.46,12575.9,13.46,97788_395_0,08-11-18 6:46,1
11854.59,12576.43,13.37,97788_395_0,08-11-18 6:46,1
11855.73,12576.97,13.48,97788_395_0,08-11-18 6:46,1
11856.86,12577.5,13.44,97788_395_0,08-11-18 6:46,1
11857.99,12578.03,13.47,97788_395_0,08-11-18 6:46,1
11859.13,12578.56,13.43,97788_395_0,08-11-18 6:46,1
11853.6,12579.62,13.48,97788_395_0,08-11-18 6:47,1
11852.47,12579.08,13.49,97788_395_0,08-11-18 6:47,1
11851.34,12578.55,13.41,97788_395_0,08-11-18 6:47,1
11850.21,12578.02,13.45,97788_395_0,08-11-18 6:47,1
11849.08,12577.49,13.48,97788_395_0,08-11-18 6:47,1
11847.95,12576.96,13.43,97788_395_0,08-11-18 6:47,1
11846.82,12576.43,13.46,97788_395_0,08-11-18 6:47,1
11845.69,12575.9,13.48,97788_395_0,08-11-18 6:47,1
11844.56,12575.37,13.39,97788_395_0,08-11-18 6:47,1
11843.43,12574.84,13.44,97788_395_0,08-11-18 6:47,1
11842.3,12574.31,13.47,97788_395_0,08-11-18 6:47,1
11841.17,12573.78,13.39,97788_395_0,08-11-18 6:47,1
11840.04,12573.24,13.48,97788_395_0,08-11-18 6:47,1
11838.91,12572.71,13.42,97788_395_0,08-11-18 6:47,1
11837.78,12572.18,13.44,97788_395_0,08-11-18 6:47,1
11836.65,12571.68,13.36,97788_395_0,08-11-18 6:47,1
11835.5,12571.2,13.39,97788_395_0,08-11-18 6:47,1
11834.35,12570.72,13.38,97788_395_0,08-11-18 6:47,1
11833.2,12570.24,13.41,97788_395_0,08-11-18 6:47,1
11832.06,12569.76,13.38,97788_395_0,08-11-18 6:47,1
11830.91,12569.28,13.37,97788_395_0,08-11-18 6:47,1
11829.76,12568.81,13.37,97788_395_0,08-11-18 6:47,1
11828.61,12568.33,13.43,97788_395_0,08-11-18 6:47,1
11827.46,12567.85,13.41,97788_395_0,08-11-18 6:47,1
11826.31,12567.37,13.39,97788_395_0,08-11-18 6:47,1
11825.16,12566.88,13.46,97788_395_0,08-11-18 6:47,1
11824.01,12566.41,13.38,97788_395_0,08-11-18 6:47,1
11822.86,12565.93,13.42,97788_395_0,08-11-18 6:47,1
11821.72,12565.45,13.37,97788_395_0,08-11-18 6:47,1
11820.56,12564.99,13.4,97788_395_0,08-11-18 6:47,1
11819.38,12564.57,13.46,97788_395_0,08-11-18 6:47,1
11818.2,12564.15,13.48,97788_395_0,08-11-18 6:47,1
11817.03,12563.74,13.42,97788_395_0,08-11-18 6:47,1
11815.85,12563.32,13.42,97788_395_0,08-11-18 6:47,1
11814.68,12562.9,13.44,97788_395_0,08-11-18 6:47,1
11813.5,12562.48,13.48,97788_395_0,08-11-18 6:47,1
11858.9,12460.38,8.83,97414_395_0,08-11-18 6:46,2
11858.54,12461.08,8.89,97414_395_0,08-11-18 6:46,2
11858.19,12461.79,8.84,97414_395_0,08-11-18 6:46,2
11857.83,12462.49,8.9,97414_395_0,08-11-18 6:46,2
11857.48,12463.2,8.86,97414_395_0,08-11-18 6:46,2
11857.12,12463.9,8.84,97414_395_0,08-11-18 6:46,2
11856.77,12464.61,8.83,97414_395_0,08-11-18 6:46,2
11856.42,12465.31,8.81,97414_395_0,08-11-18 6:46,2
11856.06,12466.01,8.84,97414_395_0,08-11-18 6:46,2
11855.71,12466.71,8.83,97414_395_0,08-11-18 6:46,2
11855.35,12467.41,8.83,97414_395_0,08-11-18 6:46,2
11855,12468.12,8.89,97414_395_0,08-11-18 6:46,2
11854.65,12468.82,8.83,97414_395_0,08-11-18 6:46,2
11854.29,12469.52,8.8,97414_395_0,08-11-18 6:46,2
11853.94,12470.23,8.88,97414_395_0,08-11-18 6:46,2
11853.58,12470.93,8.83,97414_395_0,08-11-18 6:46,2
11853.23,12471.64,8.87,97414_395_0,08-11-18 6:46,2
11852.87,12472.34,8.87,97414_395_0,08-11-18 6:46,2
11852.52,12473.05,8.88,97414_395_0,08-11-18 6:46,2
11852.16,12473.75,8.86,97414_395_0,08-11-18 6:46,2
11851.81,12474.46,8.83,97414_395_0,08-11-18 6:46,2
11851.46,12475.16,8.8,97414_395_0,08-11-18 6:46,2
11851.1,12475.86,8.88,97414_395_0,08-11-18 6:46,2
11850.75,12476.56,8.82,97414_395_0,08-11-18 6:46,2
11850.39,12477.27,8.84,97414_395_0,08-11-18 6:46,2
11850.04,12477.98,8.89,97414_395_0,08-11-18 6:46,2
11849.68,12478.68,8.85,97414_395_0,08-11-18 6:46,2
11849.33,12479.38,8.81,97414_395_0,08-11-18 6:46,2
11848.98,12480.09,8.87,97414_395_0,08-11-18 6:46,2
11848.62,12480.79,8.9,97414_395_0,08-11-18 6:46,2
11848.26,12481.5,8.9,97414_395_0,08-11-18 6:46,2
11847.91,12482.2,8.82,97414_395_0,08-11-18 6:46,2
11843.22,12491.64,8.87,97414_395_0,08-11-18 6:46,2
11842.88,12492.33,8.8,97414_395_0,08-11-18 6:46,2
11842.54,12493.02,8.81,97414_395_0,08-11-18 6:46,2
11842.2,12493.72,8.85,97414_395_0,08-11-18 6:46,2
11841.85,12494.42,8.89,97414_395_0,08-11-18 6:46,2
11841.51,12495.11,8.79,97414_395_0,08-11-18 6:46,2
11841.17,12495.81,8.87,97414_395_0,08-11-18 6:46,2
11840.83,12496.5,8.81,97414_395_0,08-11-18 6:46,2
11840.49,12497.2,8.83,97414_395_0,08-11-18 6:46,2
11840.15,12497.9,8.86,97414_395_0,08-11-18 6:46,2
11839.81,12498.59,8.83,97414_395_0,08-11-18 6:46,2
11839.47,12499.29,8.85,97414_395_0,08-11-18 6:46,2
11839.12,12499.99,8.86,97414_395_0,08-11-18 6:46,2
11838.78,12500.68,8.87,97414_395_0,08-11-18 6:46,2
11838.44,12501.38,8.81,97414_395_0,08-11-18 6:46,2
11838.1,12502.07,8.8,97414_395_0,08-11-18 6:46,2
11837.76,12502.77,8.84,97414_395_0,08-11-18 6:46,2
11837.42,12503.46,8.86,97414_395_0,08-11-18 6:46,2
11837.08,12504.17,8.91,97414_395_0,08-11-18 6:46,2
11836.73,12504.86,8.84,97414_395_0,08-11-18 6:46,2
11836.39,12505.56,8.81,97414_395_0,08-11-18 6:46,2
11836.05,12506.25,8.82,97414_395_0,08-11-18 6:46,2
11835.71,12506.95,8.87,97414_395_0,08-11-18 6:46,2
11835.37,12507.65,8.86,97414_395_0,08-11-18 6:46,2
11835.02,12508.35,8.92,97414_395_0,08-11-18 6:46,2
11834.68,12509.05,8.91,97414_395_0,08-11-18 6:46,2
11834.34,12509.75,8.85,97414_395_0,08-11-18 6:46,2
11834,12510.44,8.86,97414_395_0,08-11-18 6:46,2
11833.65,12511.14,8.9,97414_395_0,08-11-18 6:46,2
11833.31,12511.84,8.88,97414_395_0,08-11-18 6:46,2
11832.97,12512.55,8.91,97414_395_0,08-11-18 6:46,2
11832.62,12513.25,8.91,97414_395_0,08-11-18 6:46,2
11832.28,12513.95,8.89,97414_395_0,08-11-18 6:46,2
11831.94,12514.64,8.83,97414_395_0,08-11-18 6:46,2
11831.59,12515.34,8.88,97414_395_0,08-11-18 6:46,2
11831.25,12516.04,8.91,97414_395_0,08-11-18 6:46,2
11830.91,12516.74,8.8,97414_395_0,08-11-18 6:46,2
11830.57,12517.44,8.88,97414_395_0,08-11-18 6:46,2
11830.22,12518.14,8.9,97414_395_0,08-11-18 6:46,2
11829.88,12518.83,8.82,97414_395_0,08-11-18 6:46,2
11829.54,12519.53,8.92,97414_395_0,08-11-18 6:46,2
11829.2,12520.23,8.85,97414_395_0,08-11-18 6:46,2
11828.85,12520.93,8.87,97414_395_0,08-11-18 6:46,2
11828.51,12521.62,8.84,97414_395_0,08-11-18 6:46,2
11828.17,12522.32,8.84,97414_395_0,08-11-18 6:46,2
11827.83,12523.01,8.79,97414_395_0,08-11-18 6:46,2
11827.49,12523.71,8.9,97414_395_0,08-11-18 6:46,2
11827.15,12524.41,8.89,97414_395_0,08-11-18 6:46,2
11826.8,12525.11,8.86,97414_395_0,08-11-18 6:46,2
11826.46,12525.81,8.87,97414_395_0,08-11-18 6:46,2
11826.12,12526.51,8.84,97414_395_0,08-11-18 6:46,2
11825.78,12527.21,8.9,97414_395_0,08-11-18 6:46,2
11825.44,12527.9,8.8,97414_395_0,08-11-18 6:46,2
11825.09,12528.6,8.86,97414_395_0,08-11-18 6:46,2
11824.75,12529.29,8.8,97414_395_0,08-11-18 6:46,2
11824.41,12529.99,8.86,97414_395_0,08-11-18 6:46,2
11824.07,12530.68,8.81,97414_395_0,08-11-18 6:46,2
11823.73,12531.38,8.89,97414_395_0,08-11-18 6:46,2
11823.39,12532.08,8.83,97414_395_0,08-11-18 6:46,2
11823.05,12532.78,8.86,97414_395_0,08-11-18 6:46,2
11822.71,12533.46,8.75,97414_395_0,08-11-18 6:46,2
11822.38,12534.14,8.53,97414_395_0,08-11-18 6:46,2
11822.06,12534.79,8.34,97414_395_0,08-11-18 6:46,2
11821.74,12535.43,8.11,97414_395_0,08-11-18 6:46,2
11821.44,12536.05,7.81,97414_395_0,08-11-18 6:46,2
11821.15,12536.65,7.65,97414_395_0,08-11-18 6:46,2
11820.86,12537.23,7.42,97414_395_0,08-11-18 6:46,2
11820.58,12537.8,7.15,97414_395_0,08-11-18 6:46,2
11820.31,12538.35,7,97414_395_0,08-11-18 6:46,2
11820.05,12538.88,6.82,97414_395_0,08-11-18 6:46,2
11819.8,12539.4,6.58,97414_395_0,08-11-18 6:46,2
11819.55,12539.91,6.48,97414_395_0,08-11-18 6:46,2
11819.3,12540.42,6.42,97414_395_0,08-11-18 6:46,2
11819.05,12540.91,6.3,97414_395_0,08-11-18 6:46,2
11818.81,12541.41,6.33,97414_395_0,08-11-18 6:46,2
11818.56,12541.92,6.43,97414_395_0,08-11-18 6:46,2
11818.32,12542.42,6.4,97414_395_0,08-11-18 6:46,2
11818.07,12542.93,6.45,97414_395_0,08-11-18 6:46,2
11817.81,12543.44,6.53,97414_395_0,08-11-18 6:46,2
11817.56,12543.96,6.59,97414_395_0,08-11-18 6:46,2
11817.3,12544.49,6.72,97414_395_0,08-11-18 6:46,2
11817.04,12545.02,6.73,97414_395_0,08-11-18 6:46,2
11816.78,12545.55,6.73,97414_395_0,08-11-18 6:46,2
11816.51,12546.09,6.88,97414_395_0,08-11-18 6:46,2
11816.26,12546.62,6.64,97414_395_0,08-11-18 6:46,2
11816.01,12547.11,6.33,97414_395_0,08-11-18 6:46,2
11815.78,12547.59,6.09,97414_395_0,08-11-18 6:46,2
11815.56,12548.05,5.77,97414_395_0,08-11-18 6:46,2
11815.34,12548.49,5.58,97414_395_0,08-11-18 6:46,2
11815.14,12548.9,5.24,97414_395_0,08-11-18 6:46,2
11814.94,12549.29,5.01,97414_395_0,08-11-18 6:46,2
11814.76,12549.67,4.8,97414_395_0,08-11-18 6:46,2
11814.59,12550.02,4.46,97414_395_0,08-11-18 6:46,2
11814.42,12550.37,4.34,97414_395_0,08-11-18 6:46,2
11814.26,12550.68,4.03,97414_395_0,08-11-18 6:46,2
11814.11,12550.99,3.87,97414_395_0,08-11-18 6:46,2
11813.97,12551.28,3.67,97414_395_0,08-11-18 6:46,2
11813.84,12551.54,3.36,97414_395_0,08-11-18 6:46,2
11813.7,12551.83,3.62,97414_395_0,08-11-18 6:46,2
11813.55,12552.13,3.88,97414_395_0,08-11-18 6:46,2
11813.39,12552.46,4.14,97414_395_0,08-11-18 6:46,2
11813.22,12552.8,4.4,97414_395_0,08-11-18 6:46,2
11813.04,12553.17,4.66,97414_395_0,08-11-18 6:46,2
11812.85,12553.56,4.92,97414_395_0,08-11-18 6:46,2
11812.65,12553.96,5.18,97414_395_0,08-11-18 6:46,2
11812.44,12554.39,5.44,97414_395_0,08-11-18 6:46,2
11812.22,12554.84,5.7,97414_395_0,08-11-18 6:46,2
11807.69,12564.5,5.87,97414_395_0,08-11-18 6:46,2
11807.46,12564.99,6.03,97414_395_0,08-11-18 6:46,2
11807.22,12565.51,6.26,97414_395_0,08-11-18 6:46,2
11806.98,12566.03,6.42,97414_395_0,08-11-18 6:46,2
11806.73,12566.58,6.6,97414_395_0,08-11-18 6:46,2
11806.48,12567.14,6.83,97414_395_0,08-11-18 6:46,2
11806.21,12567.71,7,97414_395_0,08-11-18 6:46,2
11805.94,12568.31,7.25,97414_395_0,08-11-18 6:46,2
11805.67,12568.92,7.4,97414_395_0,08-11-18 6:46,2
11805.39,12569.55,7.6,97414_395_0,08-11-18 6:46,2
11805.09,12570.19,7.83,97414_395_0,08-11-18 6:46,2
11804.79,12570.85,8.02,97414_395_0,08-11-18 6:46,2
11804.49,12571.53,8.18,97414_395_0,08-11-18 6:46,2
11804.18,12572.22,8.43,97414_395_0,08-11-18 6:46,2
11803.86,12572.93,8.56,97414_395_0,08-11-18 6:46,2
11803.53,12573.65,8.74,97414_395_0,08-11-18 6:46,2
11803.2,12574.37,8.81,97414_395_0,08-11-18 6:46,2
11802.87,12575.11,8.87,97414_395_0,08-11-18 6:46,2
11802.54,12575.84,8.9,97414_395_0,08-11-18 6:46,2
11802.21,12576.57,8.89,97414_395_0,08-11-18 6:46,2
11801.88,12577.31,8.89,97414_395_0,08-11-18 6:46,2
11801.55,12578.03,8.84,97414_395_0,08-11-18 6:46,2
11801.22,12578.76,8.81,97414_395_0,08-11-18 6:46,2
11800.89,12579.5,8.92,97414_395_0,08-11-18 6:46,2
11858.94,12460.3,7.54,97101_395_0,08-11-18 6:37,1
11858.63,12460.9,7.55,97101_395_0,08-11-18 6:37,1
11858.33,12461.49,7.47,97101_395_0,08-11-18 6:37,1
11858.03,12462.09,7.55,97101_395_0,08-11-18 6:37,1
11857.73,12462.7,7.59,97101_395_0,08-11-18 6:37,1
11857.43,12463.3,7.52,97101_395_0,08-11-18 6:37,1
11857.13,12463.89,7.47,97101_395_0,08-11-18 6:37,1
11856.83,12464.49,7.47,97101_395_0,08-11-18 6:37,1
11856.53,12465.08,7.5,97101_395_0,08-11-18 6:37,1
11856.23,12465.68,7.55,97101_395_0,08-11-18 6:37,1
11855.93,12466.28,7.49,97101_395_0,08-11-18 6:37,1
11855.63,12466.88,7.52,97101_395_0,08-11-18 6:37,1
11855.32,12467.48,7.58,97101_395_0,08-11-18 6:37,1
11855.02,12468.08,7.59,97101_395_0,08-11-18 6:37,1
11854.71,12468.69,7.58,97101_395_0,08-11-18 6:37,1
11854.41,12469.29,7.6,97101_395_0,08-11-18 6:37,1
11854.11,12469.89,7.49,97101_395_0,08-11-18 6:37,1
11853.81,12470.48,7.48,97101_395_0,08-11-18 6:37,1
11853.51,12471.08,7.5,97101_395_0,08-11-18 6:37,1
11853.21,12471.67,7.47,97101_395_0,08-11-18 6:37,1
11852.91,12472.28,7.58,97101_395_0,08-11-18 6:37,1
11852.6,12472.88,7.59,97101_395_0,08-11-18 6:37,1
11852.3,12473.48,7.51,97101_395_0,08-11-18 6:37,1
11852,12474.08,7.54,97101_395_0,08-11-18 6:37,1
11851.7,12474.68,7.57,97101_395_0,08-11-18 6:37,1
11851.4,12475.28,7.5,97101_395_0,08-11-18 6:37,1
11851.1,12475.87,7.52,97101_395_0,08-11-18 6:37,1
11850.79,12476.47,7.54,97101_395_0,08-11-18 6:37,1
11850.49,12477.07,7.48,97101_395_0,08-11-18 6:37,1
11850.19,12477.67,7.53,97101_395_0,08-11-18 6:37,1
