scenario,packetLoss,maxSpeed,repetition,warningTime,collisionTime,predictedTurn
WaveLtePacketLoss,1,14.7,18,22.348578182931,24.5,1
WaveLtePacketLoss,1,14.7,19,22.439923332449,24.5,1
WaveLtePacketLoss,1,14.7,2,22.374804975227,24.5,1
WaveLtePacketLoss,1,14.7,20,22.402893751508,24.5,1
WaveLtePacketLoss,1,14.7,21,22.34552874461,24.5,1
WaveLtePacketLoss,1,14.7,22,22.379978870774,24.5,1
WaveLtePacketLoss,1,14.7,23,22.333971874035,24.5,1
WaveLtePacketLoss,1,14.7,24,22.382385049912,24.5,1
WaveLtePacketLoss,1,14.7,25,22.379978942059,24.5,1
WaveLtePacketLoss,1,14.7,26,22.412272250028,24.5,1
WaveLtePacketLoss,1,14.7,27,22.41088133998,24.5,1
WaveLtePacketLoss,1,14.7,28,22.390339982443,24.5,1
WaveLtePacketLoss,1,14.7,29,22.477630830567,24.5,1
WaveLtePacketLoss,1,14.7,3,22.409750022015,24.5,1
WaveLtePacketLoss,1,14.7,4,22.395112159078,24.5,1
WaveLtePacketLoss,1,14.7,5,22.361286006709,24.5,1
WaveLtePacketLoss,1,14.7,6,22.460924579064,24.5,1
WaveLtePacketLoss,1,14.7,7,22.397920210104,24.5,1
WaveLtePacketLoss,1,14.7,8,22.435867177944,24.5,1
WaveLtePacketLoss,1,14.7,9,22.38941139386,24.5,1
WaveLtePacketLoss,10,14.7,0,22.431915114703,24.5,1
WaveLtePacketLoss,10,14.7,1,22.490110912366,24.5,1
WaveLtePacketLoss,10,14.7,10,22.465690679113,24.5,1
WaveLtePacketLoss,10,14.7,11,22.340354782527,24.5,1
WaveLtePacketLoss,10,14.7,12,22.477825774746,24.5,1
WaveLtePacketLoss,10,14.7,13,22.462199782631,24.5,1
WaveLtePacketLoss,10,14.7,14,22.414228399017,24.5,1
WaveLtePacketLoss,10,14.7,15,22.450070826549,24.5,1
WaveLtePacketLoss,10,14.7,16,22.401163495946,24.5,1
WaveLtePacketLoss,10,14.7,17,22.391342353773,24.5,1
WaveLtePacketLoss,10,14.7,18,22.333425785065,24.5,1
WaveLtePacketLoss,10,14.7,19,22.44903621222,24.5,1
WaveLtePacketLoss,10,14.7,2,22.476616875471,24.5,1
WaveLtePacketLoss,10,14.7,20,22.458188347008,24.5,1
WaveLtePacketLoss,10,14.7,21,22.468270834594,24.5,1
WaveLtePacketLoss,10,14.7,22,22.45285266143,24.5,1
WaveLtePacketLoss,10,14.7,23,22.375293255863,24.5,1
WaveLtePacketLoss,10,14.7,24,22.346165861339,24.5,1
WaveLtePacketLoss,10,14.7,25,22.441451688038,24.5,1
WaveLtePacketLoss,10,14.7,26,22.367825149394,24.5,1
WaveLtePacketLoss,10,14.7,27,22.41541812267,24.5,1
WaveLtePacketLoss,10,14.7,28,22.403042172053,24.5,1
WaveLtePacketLoss,10,14.7,29,22.345939238559,24.5,1
WaveLtePacketLoss,10,14.7,3,22.462225710105,24.5,1
WaveLtePacketLoss,10,14.7,4,22.340770872664,24.5,1
WaveLtePacketLoss,10,14.7,5,22.439618626733,24.5,1
WaveLtePacketLoss,10,14.7,6,22.427268824512,24.5,1
WaveLtePacketLoss,10,14.7,7,22.34944928766,24.5,1
WaveLtePacketLoss,10,14.7,8,22.343437016635,24.5,1
WaveLtePacketLoss,10,14.7,9,22.492164988445,24.5,1
WaveLtePacketLoss,100,14.7,0,,24.5,0
WaveLtePacketLoss,100,14.7,1,,24.5,0
WaveLtePacketLoss,100,14.7,10,,24.5,0
WaveLtePacketLoss,100,14.7,11,,24.5,0
WaveLtePacketLoss,100,14.7,12,,24.5,0
WaveLtePacketLoss,100,14.7,13,,24.5,0
WaveLtePacketLoss,100,14.7,14,,24.5,0
WaveLtePacketLoss,100,14.7,15,,24.5,0
WaveLtePacketLoss,100,14.7,16,,24.5,0
WaveLtePacketLoss,100,14.7,17,,24.5,0
WaveLtePacketLoss,100,14.7,18,,24.5,0
WaveLtePacketLoss,100,14.7,19,,24.5,0
WaveLtePacketLoss,100,14.7,2,,24.5,0
WaveLtePacketLoss,100,14.7,20,,24.5,0
WaveLtePacketLoss,100,14.7,21,,24.5,0
WaveLtePacketLoss,100,14.7,22,,24.5,0
WaveLtePacketLoss,100,14.7,23,,24.5,0
WaveLtePacketLoss,100,14.7,24,,24.5,0
WaveLtePacketLoss,100,14.7,25,,24.5,0
WaveLtePacketLoss,100,14.7,26,,24.5,0
WaveLtePacketLoss,100,14.7,27,,24.5,0
WaveLtePacketLoss,100,14.7,28,,24.5,0
WaveLtePacketLoss,100,14.7,29,,24.5,0
WaveLtePacketLoss,100,14.7,3,,24.5,0
WaveLtePacketLoss,100,14.7,4,,24.5,0
WaveLtePacketLoss,100,14.7,5,,24.5,0
WaveLtePacketLoss,100,14.7,6,,24.5,0
WaveLtePacketLoss,100,14.7,7,,24.5,0
WaveLtePacketLoss,100,14.7,8,,24.5,0
WaveLtePacketLoss,100,14.7,9,,24.5,0
WaveLtePacketLoss,11,14.7,0,22.446657219718,24.5,1
WaveLtePacketLoss,11,14.7,1,22.366427378798,24.5,1
WaveLtePacketLoss,11,14.7,10,22.423133368879,24.5,1
WaveLtePacketLoss,11,14.7,11,22.424453293478,24.5,1
WaveLtePacketLoss,11,14.7,12,22.432468592014,24.5,1
WaveLtePacketLoss,11,14.7,13,22.479066428159,24.5,1
WaveLtePacketLoss,11,14.7,14,22.420195696727,24.5,1
WaveLtePacketLoss,11,14.7,15,22.478858391409,24.5,1
WaveLtePacketLoss,11,14.7,16,22.466541956276,24.5,1
WaveLtePacketLoss,11,14.7,17,22.430167694877,24.5,1
WaveLtePacketLoss,11,14.7,18,22.365296285154,24.5,1
WaveLtePacketLoss,11,14.7,19,22.419935469293,24.5,1
WaveLtePacketLoss,11,14.7,2,22.43216991983,24.5,1
WaveLtePacketLoss,11,14.7,20,22.331639253232,24.5,1
WaveLtePacketLoss,11,14.7,21,22.396568216214,24.5,1
WaveLtePacketLoss,11,14.7,22,22.469433397741,24.5,1
WaveLtePacketLoss,11,14.7,23,22.367877058322,24.5,1
WaveLtePacketLoss,11,14.7,24,22.405174324667,24.5,1
WaveLtePacketLoss,11,14.7,25,22.454984747625,24.5,1
WaveLtePacketLoss,11,14.7,26,22.458688553753,24.5,1
WaveLtePacketLoss,11,14.7,27,22.339933263826,24.5,1
WaveLtePacketLoss,11,14.7,28,22.384835229561,24.5,1
WaveLtePacketLoss,11,14.7,29,22.498086747808,24.5,1
WaveLtePacketLoss,11,14.7,3,22.376398345065,24.5,1
WaveLtePacketLoss,11,14.7,4,22.414085288505,24.5,1
WaveLtePacketLoss,11,14.7,5,22.391953033612,24.5,1
WaveLtePacketLoss,11,14.7,6,22.399837416621,24.5,1
WaveLtePacketLoss,11,14.7,7,22.47237879454,24.5,1
WaveLtePacketLoss,11,14.7,8,22.371653414551,24.5,1
WaveLtePacketLoss,11,14.7,9,22.356721843519,24.5,1
WaveLtePacketLoss,12,14.7,0,22.549353385467,24.5,1
WaveLtePacketLoss,12,14.7,1,22.374910132322,24.5,1
WaveLtePacketLoss,12,14.7,10,22.317513899169,24.5,1
WaveLtePacketLoss,12,14.7,11,22.437291711331,24.5,1
WaveLtePacketLoss,12,14.7,12,22.379232358947,24.5,1
WaveLtePacketLoss,12,14.7,13,22.361455070537,24.5,1
WaveLtePacketLoss,12,14.7,14,22.318891780993,24.5,1
WaveLtePacketLoss,12,14.7,15,22.417193650703,24.5,1
WaveLtePacketLoss,12,14.7,16,22.471754767946,24.5,1
WaveLtePacketLoss,12,14.7,17,22.360699907787,24.5,1
WaveLtePacketLoss,12,14.7,18,22.392018020067,24.5,1
WaveLtePacketLoss,12,14.7,19,22.369968788525,24.5,1
WaveLtePacketLoss,12,14.7,2,22.372362225805,24.5,1
WaveLtePacketLoss,12,14.7,20,22.447288773568,24.5,1
WaveLtePacketLoss,12,14.7,21,22.382944099282,24.5,1
WaveLtePacketLoss,12,14.7,22,22.413065267809,24.5,1
WaveLtePacketLoss,12,14.7,23,22.395320136642,24.5,1
WaveLtePacketLoss,12,14.7,24,22.410738324569,24.5,1
WaveLtePacketLoss,12,14.7,25,22.43231147261,24.5,1
WaveLtePacketLoss,12,14.7,26,22.422015434435,24.5,1
WaveLtePacketLoss,12,14.7,27,22.383099003699,24.5,1
WaveLtePacketLoss,12,14.7,28,22.421586616559,24.5,1
WaveLtePacketLoss,12,14.7,29,22.501076785085,24.5,1
WaveLtePacketLoss,12,14.7,3,22.423647136482,24.5,1
WaveLtePacketLoss,12,14.7,4,22.34494376175,24.5,1
WaveLtePacketLoss,12,14.7,5,22.406539088545,24.5,1
WaveLtePacketLoss,12,14.7,6,22.341954993915,24.5,1
WaveLtePacketLoss,12,14.7,7,22.402860137751,24.5,1
WaveLtePacketLoss,12,14.7,8,22.382994968804,24.5,1
WaveLtePacketLoss,12,14.7,9,22.426930719964,24.5,1
WaveLtePacketLoss,13,14.7,0,22.488895600062,24.5,1
WaveLtePacketLoss,13,14.7,1,22.447262724043,24.5,1
WaveLtePacketLoss,13,14.7,10,22.460846609103,24.5,1
WaveLtePacketLoss,13,14.7,11,22.374097335838,24.5,1
WaveLtePacketLoss,13,14.7,12,22.439936381071,24.5,1
WaveLtePacketLoss,13,14.7,13,22.437186546134,24.5,1
WaveLtePacketLoss,13,14.7,14,22.491833728466,24.5,1
WaveLtePacketLoss,13,14.7,15,22.369807285418,24.5,1
WaveLtePacketLoss,13,14.7,16,22.351092956014,24.5,1
WaveLtePacketLoss,13,14.7,17,22.339990944922,24.5,1
WaveLtePacketLoss,13,14.7,18,22.357410811255,24.5,1
WaveLtePacketLoss,13,14.7,19,22.336267305987,24.5,1
WaveLtePacketLoss,13,14.7,2,22.327791222433,24.5,1
WaveLtePacketLoss,13,14.7,20,22.339288854054,24.5,1
WaveLtePacketLoss,13,14.7,21,22.412123583051,24.5,1
WaveLtePacketLoss,13,14.7,22,22.371437985616,24.5,1
WaveLtePacketLoss,13,14.7,23,22.456479794358,24.5,1
WaveLtePacketLoss,13,14.7,24,22.324598864506,24.5,1
WaveLtePacketLoss,13,14.7,25,22.393649315659,24.5,1
WaveLtePacketLoss,13,14.7,26,22.402827426843,24.5,1
WaveLtePacketLoss,13,14.7,27,22.422146747767,24.5,1
WaveLtePacketLoss,13,14.7,28,22.366120960652,24.5,1
WaveLtePacketLoss,13,14.7,29,22.406981059038,24.5,1
WaveLtePacketLoss,13,14.7,3,22.376169993664,24.5,1
WaveLtePacketLoss,13,14.7,4,22.484851433618,24.5,1
WaveLtePacketLoss,13,14.7,5,22.381305984221,24.5,1
WaveLtePacketLoss,13,14.7,6,22.376769093057,24.5,1
WaveLtePacketLoss,13,14.7,7,22.379837154995,24.5,1
WaveLtePacketLoss,13,14.7,8,22.390958334868,24.5,1
WaveLtePacketLoss,13,14.7,9,22.36999502557,24.5,1
WaveLtePacketLoss,14,14.7,0,22.381000193793,24.5,1
WaveLtePacketLoss,14,14.7,1,22.361936064286,24.5,1
WaveLtePacketLoss,14,14.7,10,22.499041949134,24.5,1
WaveLtePacketLoss,14,14.7,11,22.450011284718,24.5,1
WaveLtePacketLoss,14,14.7,12,22.320399731508,24.5,1
WaveLtePacketLoss,14,14.7,13,22.46289568408,24.5,1
WaveLtePacketLoss,14,14.7,14,22.368538940824,24.5,1
WaveLtePacketLoss,14,14.7,15,22.402372446809,24.5,1
WaveLtePacketLoss,14,14.7,16,22.329655785363,24.5,1
WaveLtePacketLoss,14,14.7,17,22.388922861238,24.5,1
WaveLtePacketLoss,14,14.7,18,22.544582240773,24.5,1
WaveLtePacketLoss,14,14.7,19,22.442517740104,24.5,1
WaveLtePacketLoss,14,14.7,2,22.381228094487,24.5,1
WaveLtePacketLoss,14,14.7,20,22.423543172533,24.5,1
WaveLtePacketLoss,14,14.7,21,22.413559501018,24.5,1
WaveLtePacketLoss,14,14.7,22,22.418525202025,24.5,1
WaveLtePacketLoss,14,14.7,23,22.546460142062,24.5,1
WaveLtePacketLoss,14,14.7,24,22.397120456352,24.5,1
WaveLtePacketLoss,14,14.7,25,22.455335750448,24.5,1
WaveLtePacketLoss,14,14.7,26,22.460495584599,24.5,1
WaveLtePacketLoss,14,14.7,27,22.383873401775,24.5,1
WaveLtePacketLoss,14,14.7,28,22.536912436697,24.5,1
WaveLtePacketLoss,14,14.7,29,22.401397437878,24.5,1
WaveLtePacketLoss,14,14.7,3,22.467321835543,24.5,1
WaveLtePacketLoss,14,14.7,4,22.375961952563,24.5,1
WaveLtePacketLoss,14,14.7,5,22.455848305384,24.5,1
WaveLtePacketLoss,14,14.7,6,22.356268023091,24.5,1
WaveLtePacketLoss,14,14.7,7,22.442335599756,24.5,1
WaveLtePacketLoss,14,14.7,8,22.445468763551,24.5,1
WaveLtePacketLoss,14,14.7,9,22.429023616027,24.5,1
WaveLtePacketLoss,15,14.7,0,22.44706660512,24.5,1
WaveLtePacketLoss,15,14.7,1,22.416243445678,24.5,1
WaveLtePacketLoss,15,14.7,10,22.473977887169,24.5,1
WaveLtePacketLoss,15,14.7,11,22.439715158492,24.5,1
WaveLtePacketLoss,15,14.7,12,22.316980679716,24.5,1
WaveLtePacketLoss,15,14.7,13,22.427411787362,24.5,1
WaveLtePacketLoss,15,14.7,14,22.34730985176,24.5,1
WaveLtePacketLoss,15,14.7,15,22.416575100727,24.5,1
WaveLtePacketLoss,15,14.7,16,22.39420827371,24.5,1
WaveLtePacketLoss,15,14.7,17,22.343839976085,24.5,1
WaveLtePacketLoss,15,14.7,18,22.356014291194,24.5,1
WaveLtePacketLoss,15,14.7,19,22.446800292806,24.5,1
WaveLtePacketLoss,15,14.7,2,22.382248445938,24.5,1
WaveLtePacketLoss,15,14.7,20,22.434840251491,24.5,1
WaveLtePacketLoss,15,14.7,21,22.470844745163,24.5,1
WaveLtePacketLoss,15,14.7,22,22.367753312744,24.5,1
WaveLtePacketLoss,15,14.7,23,22.35861995762,24.5,1
WaveLtePacketLoss,15,14.7,24,22.383126076877,24.5,1
WaveLtePacketLoss,15,14.7,25,22.413806210087,24.5,1
WaveLtePacketLoss,15,14.7,26,22.435925416638,24.5,1
WaveLtePacketLoss,15,14.7,27,22.55456034283,24.5,1
WaveLtePacketLoss,15,14.7,28,22.438467374296,24.5,1
WaveLtePacketLoss,15,14.7,29,22.481205826744,24.5,1
WaveLtePacketLoss,15,14.7,3,22.454217750014,24.5,1
WaveLtePacketLoss,15,14.7,4,22.421482473047,24.5,1
WaveLtePacketLoss,15,14.7,5,22.445188290195,24.5,1
WaveLtePacketLoss,15,14.7,6,22.398271059101,24.5,1
WaveLtePacketLoss,15,14.7,7,22.453210655375,24.5,1
WaveLtePacketLoss,15,14.7,8,22.370925163346,24.5,1
WaveLtePacketLoss,15,14.7,9,22.426533236901,24.5,1
WaveLtePacketLoss,16,14.7,0,22.346386850073,24.5,1
WaveLtePacketLoss,16,14.7,1,22.462621474158,24.5,1
WaveLtePacketLoss,16,14.7,10,22.435646314743,24.5,1
WaveLtePacketLoss,16,14.7,11,22.464675354908,24.5,1
WaveLtePacketLoss,16,14.7,12,22.402359469232,24.5,1
WaveLtePacketLoss,16,14.7,13,22.454321786853,24.5,1
WaveLtePacketLoss,16,14.7,14,22.408307228727,24.5,1
WaveLtePacketLoss,16,14.7,15,22.368709045286,24.5,1
WaveLtePacketLoss,16,14.7,16,22.459495786143,24.5,1
WaveLtePacketLoss,16,14.7,17,22.405674614987,24.5,1
WaveLtePacketLoss,16,14.7,18,22.423940724406,24.5,1
WaveLtePacketLoss,16,14.7,19,22.380669235659,24.5,1
WaveLtePacketLoss,16,14.7,2,22.32707625651,24.5,1
WaveLtePacketLoss,16,14.7,20,22.397425113743,24.5,1
WaveLtePacketLoss,16,14.7,21,22.387052248943,24.5,1
WaveLtePacketLoss,16,14.7,22,22.454418444206,24.5,1
WaveLtePacketLoss,16,14.7,23,22.443284733291,24.5,1
WaveLtePacketLoss,16,14.7,24,22.489863859291,24.5,1
WaveLtePacketLoss,16,14.7,25,22.39096396292,24.5,1
WaveLtePacketLoss,16,14.7,26,22.38920350353,24.5,1
WaveLtePacketLoss,16,14.7,27,22.382422903372,24.5,1
WaveLtePacketLoss,16,14.7,28,22.382651312641,24.5,1
WaveLtePacketLoss,16,14.7,29,22.339218230423,24.5,1
WaveLtePacketLoss,16,14.7,3,22.400786361234,24.5,1
WaveLtePacketLoss,16,14.7,4,22.647433842224,24.5,1
WaveLtePacketLoss,16,14.7,5,22.44667023122,24.5,1
WaveLtePacketLoss,16,14.7,6,22.547858361129,24.5,1
WaveLtePacketLoss,16,14.7,7,22.472469990158,24.5,1
WaveLtePacketLoss,16,14.7,8,22.487452802452,24.5,1
WaveLtePacketLoss,16,14.7,9,22.380812032966,24.5,1
WaveLtePacketLoss,17,14.7,0,22.477819745043,24.5,1
WaveLtePacketLoss,17,14.7,1,22.361500180526,24.5,1
WaveLtePacketLoss,17,14.7,10,22.377822246516,24.5,1
WaveLtePacketLoss,17,14.7,11,22.40954831057,24.5,1
WaveLtePacketLoss,17,14.7,12,22.396035112306,24.5,1
WaveLtePacketLoss,17,14.7,13,22.399207095622,24.5,1
WaveLtePacketLoss,17,14.7,14,22.440995456375,24.5,1
WaveLtePacketLoss,17,14.7,15,22.559194370934,24.5,1
WaveLtePacketLoss,17,14.7,16,22.488251739104,24.5,1
WaveLtePacketLoss,17,14.7,17,22.510118063997,24.5,1
WaveLtePacketLoss,17,14.7,18,22.439540789602,24.5,1
WaveLtePacketLoss,17,14.7,19,22.416230539472,24.5,1
WaveLtePacketLoss,17,14.7,2,22.418434216606,24.5,1
WaveLtePacketLoss,17,14.7,20,22.510241725467,24.5,1
WaveLtePacketLoss,17,14.7,21,22.363481851837,24.5,1
WaveLtePacketLoss,17,14.7,22,22.394709098335,24.5,1
WaveLtePacketLoss,17,14.7,23,22.461497776027,24.5,1
WaveLtePacketLoss,17,14.7,24,22.410003349493,24.5,1
WaveLtePacketLoss,17,14.7,25,22.44258271534,24.5,1
WaveLtePacketLoss,17,14.7,26,22.397198311183,24.5,1
WaveLtePacketLoss,17,14.7,27,22.480210510414,24.5,1
WaveLtePacketLoss,17,14.7,28,22.438467272409,24.5,1
WaveLtePacketLoss,17,14.7,29,22.326705981272,24.5,1
WaveLtePacketLoss,17,14.7,3,22.380825037732,24.5,1
WaveLtePacketLoss,17,14.7,4,22.400299307255,24.5,1
WaveLtePacketLoss,17,14.7,5,22.334660835101,24.5,1
WaveLtePacketLoss,17,14.7,6,22.398843180861,24.5,1
WaveLtePacketLoss,17,14.7,7,22.388696438401,24.5,1
WaveLtePacketLoss,17,14.7,8,22.450420576076,24.5,1
WaveLtePacketLoss,17,14.7,9,22.437453338762,24.5,1
WaveLtePacketLoss,18,14.7,0,22.577017338794,24.5,1
WaveLtePacketLoss,18,14.7,1,22.320204671036,24.5,1
WaveLtePacketLoss,18,14.7,10,22.382866104461,24.5,1
WaveLtePacketLoss,18,14.7,11,22.467711673411,24.5,1
WaveLtePacketLoss,18,14.7,12,22.474458777663,24.5,1
WaveLtePacketLoss,18,14.7,13,22.445188329295,24.5,1
WaveLtePacketLoss,18,14.7,14,22.402301051097,24.5,1
WaveLtePacketLoss,18,14.7,15,22.409353364747,24.5,1
WaveLtePacketLoss,18,14.7,16,22.376951092469,24.5,1
WaveLtePacketLoss,18,14.7,17,22.42394608285,24.5,1
WaveLtePacketLoss,18,14.7,18,22.46950583116,24.5,1
WaveLtePacketLoss,18,14.7,19,22.570978167469,24.5,1
WaveLtePacketLoss,18,14.7,2,22.569471364914,24.5,1
WaveLtePacketLoss,18,14.7,20,22.391335382129,24.5,1
WaveLtePacketLoss,18,14.7,21,22.39296598753,24.5,1
WaveLtePacketLoss,18,14.7,22,22.320880699425,24.5,1
WaveLtePacketLoss,18,14.7,23,22.38851418858,24.5,1
WaveLtePacketLoss,18,14.7,24,22.40265233901,24.5,1
WaveLtePacketLoss,18,14.7,25,22.612495844351,24.5,1
WaveLtePacketLoss,18,14.7,26,22.326691854565,24.5,1
WaveLtePacketLoss,18,14.7,27,22.619969765226,24.5,1
WaveLtePacketLoss,18,14.7,28,22.329304780551,24.5,1
WaveLtePacketLoss,18,14.7,29,22.404147116421,24.5,1
WaveLtePacketLoss,18,14.7,3,22.354207198527,24.5,1
WaveLtePacketLoss,18,14.7,4,22.4266502935,24.5,1
WaveLtePacketLoss,18,14.7,5,22.430283455479,24.5,1
WaveLtePacketLoss,18,14.7,6,22.486392880884,24.5,1
WaveLtePacketLoss,18,14.7,7,22.438149677436,24.5,1
WaveLtePacketLoss,18,14.7,8,22.371224432405,24.5,1
WaveLtePacketLoss,18,14.7,9,22.389392321383,24.5,1
WaveLtePacketLoss,19,14.7,0,22.414567635745,24.5,1
WaveLtePacketLoss,19,14.7,1,22.351573844468,24.5,1
WaveLtePacketLoss,19,14.7,10,22.408677501014,24.5,1
WaveLtePacketLoss,19,14.7,11,22.453527611573,24.5,1
WaveLtePacketLoss,19,14.7,12,22.493504102974,24.5,1
WaveLtePacketLoss,19,14.7,13,22.637235001947,24.5,1
WaveLtePacketLoss,19,14.7,14,22.394083987234,24.5,1
WaveLtePacketLoss,19,14.7,15,22.389678068161,24.5,1
WaveLtePacketLoss,19,14.7,16,22.530354276064,24.5,1
WaveLtePacketLoss,19,14.7,17,22.554722407416,24.5,1
WaveLtePacketLoss,19,14.7,18,22.561351197149,24.5,1
WaveLtePacketLoss,19,14.7,19,22.403042245634,24.5,1
WaveLtePacketLoss,19,14.7,2,22.456115789401,24.5,1
WaveLtePacketLoss,19,14.7,20,22.349584908403,24.5,1
WaveLtePacketLoss,19,14.7,21,22.467867755125,24.5,1
WaveLtePacketLoss,19,14.7,22,22.426442174713,24.5,1
WaveLtePacketLoss,19,14.7,23,22.521772930141,24.5,1
WaveLtePacketLoss,19,14.7,24,22.489117004429,24.5,1
WaveLtePacketLoss,19,14.7,25,22.432734204977,24.5,1
WaveLtePacketLoss,19,14.7,26,22.38525805135,24.5,1
WaveLtePacketLoss,19,14.7,27,22.364809158604,24.5,1
WaveLtePacketLoss,19,14.7,28,22.42462226271,24.5,1
WaveLtePacketLoss,19,14.7,29,22.362319285753,24.5,1
WaveLtePacketLoss,19,14.7,3,22.360751935204,24.5,1
WaveLtePacketLoss,19,14.7,4,22.36349477733,24.5,1
WaveLtePacketLoss,19,14.7,5,22.362072360135,24.5,1
WaveLtePacketLoss,19,14.7,6,22.398245302369,24.5,1
WaveLtePacketLoss,19,14.7,7,22.414794382577,24.5,1
WaveLtePacketLoss,19,14.7,8,22.645917691985,24.5,1
WaveLtePacketLoss,19,14.7,9,22.450011359877,24.5,1
WaveLtePacketLoss,2,14.7,0,22.361388796055,24.5,1
WaveLtePacketLoss,2,14.7,1,22.407800228386,24.5,1
WaveLtePacketLoss,2,14.7,10,22.438071681704,24.5,1
WaveLtePacketLoss,2,14.7,11,22.446040730861,24.5,1
WaveLtePacketLoss,2,14.7,12,22.418109279346,24.5,1
WaveLtePacketLoss,2,14.7,13,22.419051386444,24.5,1
WaveLtePacketLoss,2,14.7,14,22.436790288659,24.5,1
WaveLtePacketLoss,2,14.7,15,22.405232322689,24.5,1
WaveLtePacketLoss,2,14.7,16,22.410894177275,24.5,1
WaveLtePacketLoss,2,14.7,17,22.379302886193,24.5,1
WaveLtePacketLoss,2,14.7,18,22.439631693348,24.5,1
WaveLtePacketLoss,2,14.7,19,22.443830765374,24.5,1
WaveLtePacketLoss,2,14.7,2,22.342759795232,24.5,1
WaveLtePacketLoss,2,14.7,20,22.454769359636,24.5,1
WaveLtePacketLoss,2,14.7,21,22.398069538148,24.5,1
WaveLtePacketLoss,2,14.7,22,22.404101402587,24.5,1
WaveLtePacketLoss,2,14.7,23,22.373883087559,24.5,1
WaveLtePacketLoss,2,14.7,24,22.349924109827,24.5,1
WaveLtePacketLoss,2,14.7,25,22.352093846143,24.5,1
WaveLtePacketLoss,2,14.7,26,22.404251328147,24.5,1
WaveLtePacketLoss,2,14.7,27,22.421190255026,24.5,1
WaveLtePacketLoss,2,14.7,28,22.409262537132,24.5,1
WaveLtePacketLoss,2,14.7,29,22.38713645965,24.5,1
WaveLtePacketLoss,2,14.7,3,22.451070585801,24.5,1
WaveLtePacketLoss,2,14.7,4,22.319697679114,24.5,1
WaveLtePacketLoss,2,14.7,5,22.470636870052,24.5,1
WaveLtePacketLoss,2,14.7,6,22.425285166057,24.5,1
WaveLtePacketLoss,2,14.7,7,22.405986415509,24.5,1
WaveLtePacketLoss,2,14.7,8,22.43523643867,24.5,1
WaveLtePacketLoss,2,14.7,9,22.328862842457,24.5,1
WaveLtePacketLoss,20,14.7,0,22.451304578473,24.5,1
WaveLtePacketLoss,20,14.7,1,22.402879475146,24.5,1
WaveLtePacketLoss,20,14.7,10,22.409262632747,24.5,1
WaveLtePacketLoss,20,14.7,11,22.51535825449,24.5,1
WaveLtePacketLoss,20,14.7,12,22.37009883845,24.5,1
WaveLtePacketLoss,20,14.7,13,22.382547268779,24.5,1
WaveLtePacketLoss,20,14.7,14,22.383002399938,24.5,1
WaveLtePacketLoss,20,14.7,15,22.546648101736,24.5,1
WaveLtePacketLoss,20,14.7,16,22.445201186321,24.5,1
WaveLtePacketLoss,20,14.7,17,22.335648840339,24.5,1
WaveLtePacketLoss,20,14.7,18,22.432253301218,24.5,1
WaveLtePacketLoss,20,14.7,19,22.405219643204,24.5,1
WaveLtePacketLoss,20,14.7,2,22.389944312298,24.5,1
WaveLtePacketLoss,20,14.7,20,22.444155714587,24.5,1
WaveLtePacketLoss,20,14.7,21,22.342980762393,24.5,1
WaveLtePacketLoss,20,14.7,22,22.555502397827,24.5,1
WaveLtePacketLoss,20,14.7,23,22.402586966026,24.5,1
WaveLtePacketLoss,20,14.7,24,22.451747858145,24.5,1
WaveLtePacketLoss,20,14.7,25,22.45233282083,24.5,1
WaveLtePacketLoss,20,14.7,26,22.450096845889,24.5,1
WaveLtePacketLoss,20,14.7,27,22.579130458454,24.5,1
WaveLtePacketLoss,20,14.7,28,22.397725078445,24.5,1
WaveLtePacketLoss,20,14.7,29,22.455647811255,24.5,1
WaveLtePacketLoss,20,14.7,3,22.353421014904,24.5,1
WaveLtePacketLoss,20,14.7,4,22.547812006959,24.5,1
WaveLtePacketLoss,20,14.7,5,22.348401824963,24.5,1
WaveLtePacketLoss,20,14.7,6,22.365433219776,24.5,1
WaveLtePacketLoss,20,14.7,7,22.402561306635,24.5,1
WaveLtePacketLoss,20,14.7,8,22.419116566784,24.5,1
WaveLtePacketLoss,20,14.7,9,22.522065084557,24.5,1
WaveLtePacketLoss,21,14.7,0,22.400208164598,24.5,1
WaveLtePacketLoss,21,14.7,1,22.410160628524,24.5,1
WaveLtePacketLoss,21,14.7,10,22.463902799606,24.5,1
WaveLtePacketLoss,21,14.7,11,22.480880862241,24.5,1
WaveLtePacketLoss,21,14.7,12,22.487965889074,24.5,1
WaveLtePacketLoss,21,14.7,13,22.42379652124,24.5,1
WaveLtePacketLoss,21,14.7,14,22.355174898146,24.5,1
WaveLtePacketLoss,21,14.7,15,22.388202287793,24.5,1
WaveLtePacketLoss,21,14.7,16,22.394605118909,24.5,1
WaveLtePacketLoss,21,14.7,17,22.541319403132,24.5,1
WaveLtePacketLoss,21,14.7,18,22.363275023111,24.5,1
WaveLtePacketLoss,21,14.7,19,22.40152100888,24.5,1
WaveLtePacketLoss,21,14.7,2,22.431343322703,24.5,1
WaveLtePacketLoss,21,14.7,20,22.481199724689,24.5,1
WaveLtePacketLoss,21,14.7,21,22.754808669077,24.5,1
WaveLtePacketLoss,21,14.7,22,22.374663121076,24.5,1
WaveLtePacketLoss,21,14.7,23,22.340796908098,24.5,1
WaveLtePacketLoss,21,14.7,24,22.417966131585,24.5,1
